collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
84,Bonebind Orator,{1}{B},2.0,Creature — Squirrel Warlock Bard,common,B,B,"{3}{B}, Exile this card from your graveyard: Return another target creature card from your graveyard to your hand.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/84/bonebind-orator?utm_source=api
85,Bonecache Overseer,{B},1.0,Creature — Squirrel Warlock,uncommon,B,B,"{T}, Pay 1 life: Draw a card. Activate only if three or more cards left your graveyard this turn or if you've sacrificed a Food this turn.",1,1,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/85/bonecache-overseer?utm_source=api
86,Coiling Rebirth,{3}{B}{B},5.0,Sorcery,rare,B,B,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Return target creature card from your graveyard to the battlefield. Then if the gift was promised and that creature isn't legendary, create a token that's a copy of that creature, except it's 1/1.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/86/coiling-rebirth?utm_source=api
87,Consumed by Greed,{1}{B}{B},3.0,Instant,uncommon,B,B,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Target opponent sacrifices a creature with the greatest power among creatures they control. If the gift was promised, return target creature card from your graveyard to your hand.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/87/consumed-by-greed?utm_source=api
88,Cruelclaw's Heist,{B}{B},2.0,Sorcery,rare,B,B,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Target opponent reveals their hand. You choose a nonland card from it. Exile that card. If the gift was promised, you may cast that card for as long as it remains exiled, and mana of any type can be spent to cast it.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/88/cruelclaws-heist?utm_source=api
89,Daggerfang Duo,{2}{B},3.0,Creature — Rat Squirrel,common,B,B,"Deathtouch
When this creature enters, you may mill two cards. (You may put the top two cards of your library into your graveyard.)",3,2,,"Mill, Deathtouch",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/89/daggerfang-duo?utm_source=api
90,Darkstar Augur,{2}{B},3.0,Creature — Bat Warlock,rare,B,B,"Offspring {B} (You may pay an additional {B} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Flying
At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its mana value.",2,3,,"Flying, Offspring",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/90/darkstar-augur?utm_source=api
91,Diresight,{2}{B},3.0,Sorcery,common,B,B,"Surveil 2, then draw two cards. You lose 2 life. (To surveil 2, look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,,,Surveil,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/91/diresight?utm_source=api
92,Downwind Ambusher,{3}{B},4.0,Creature — Skunk Assassin,uncommon,B,B,"Flash
When this creature enters, choose one —
• Target creature an opponent controls gets -1/-1 until end of turn.
• Destroy target creature an opponent controls that was dealt damage this turn.",4,2,,Flash,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/92/downwind-ambusher?utm_source=api
93,Early Winter,{4}{B},5.0,Instant,common,B,B,"Choose one —
• Exile target creature.
• Target opponent exiles an enchantment they control.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/93/early-winter?utm_source=api
94,Feed the Cycle,{1}{B},2.0,Instant,uncommon,B,B,"As an additional cost to cast this spell, forage or pay {B}. (To forage, exile three cards from your graveyard or sacrifice a Food.)
Destroy target creature or planeswalker.",,,,Forage,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/94/feed-the-cycle?utm_source=api
95,Fell,{1}{B},2.0,Sorcery,uncommon,B,B,Destroy target creature.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/95/fell?utm_source=api
96,Glidedive Duo,{4}{B},5.0,Creature — Bat Lizard,common,B,B,"Flying
When this creature enters, each opponent loses 2 life and you gain 2 life.",3,3,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/96/glidedive-duo?utm_source=api
97,Hazel's Nocturne,{3}{B},4.0,Instant,uncommon,B,B,Return up to two target creature cards from your graveyard to your hand. Each opponent loses 2 life and you gain 2 life.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/97/hazels-nocturne?utm_source=api
98,Huskburster Swarm,{7}{B},8.0,Creature — Elemental Insect,uncommon,B,B,"This spell costs {1} less to cast for each creature card you own in exile and in your graveyard.
Menace, deathtouch",6,6,,"Menace, Deathtouch",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/98/huskburster-swarm?utm_source=api
99,Iridescent Vinelasher,{B},1.0,Creature — Lizard Assassin,rare,B,B,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Landfall — Whenever a land you control enters, this creature deals 1 damage to target opponent.",1,2,,"Offspring, Landfall",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/99/iridescent-vinelasher?utm_source=api
100,"Maha, Its Feathers Night",{3}{B}{B},5.0,Legendary Creature — Elemental Bird,mythic,B,B,"Flying, trample
Ward—Discard a card.
Creatures your opponents control have base toughness 1.",6,5,,"Flying, Trample, Ward",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/100/maha-its-feathers-night?utm_source=api
101,Moonstone Harbinger,{2}{B},3.0,Creature — Bat Warrior,uncommon,B,B,"Flying, deathtouch
Whenever you gain or lose life during your turn, Bats you control get +1/+0 and gain deathtouch until end of turn. This ability triggers only once each turn.",1,3,,"Deathtouch, Flying",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/101/moonstone-harbinger?utm_source=api
102,Nocturnal Hunger,{2}{B},3.0,Instant,common,B,B,"Gift a Food (You may promise an opponent a gift as you cast this spell. If you do, they create a Food token before its other effects. It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Destroy target creature. If the gift wasn't promised, you lose 2 life.",,,,"Gift, Food",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/102/nocturnal-hunger?utm_source=api
103,Osteomancer Adept,{1}{B},2.0,Creature — Squirrel Warlock,rare,B,B,"Deathtouch
{T}: Until end of turn, you may cast creature spells from your graveyard by foraging in addition to paying their other costs. If you cast a spell this way, that creature enters with a finality counter on it. (To forage, exile three cards from your graveyard or sacrifice a Food. If a creature with a finality counter on it would die, exile it instead.)",2,2,,Deathtouch,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/103/osteomancer-adept?utm_source=api
104,Persistent Marshstalker,{1}{B},2.0,Creature — Rat Berserker,uncommon,B,B,"This creature gets +1/+0 for each other Rat you control.
Threshold — Whenever you attack with one or more Rats, if there are seven or more cards in your graveyard, you may pay {2}{B}. If you do, return this card from your graveyard to the battlefield tapped and attacking.",3,1,,Threshold,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/104/persistent-marshstalker?utm_source=api
105,Psychic Whorl,{2}{B},3.0,Sorcery,common,B,B,"Target opponent discards two cards. Then if you control a Rat, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,,,Surveil,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/105/psychic-whorl?utm_source=api
106,Ravine Raider,{B},1.0,Creature — Lizard Rogue,common,B,B,"Menace (This creature can't be blocked except by two or more creatures.)
{1}{B}: This creature gets +1/+1 until end of turn.",1,1,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/106/ravine-raider?utm_source=api
107,Rottenmouth Viper,{5}{B},6.0,Creature — Elemental Snake,mythic,B,B,"As an additional cost to cast this spell, you may sacrifice any number of nonland permanents. This spell costs {1} less to cast for each permanent sacrificed this way.
Whenever this creature enters or attacks, put a blight counter on it. Then for each blight counter on it, each opponent loses 4 life unless that player sacrifices a nonland permanent of their choice or discards a card.",6,6,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/107/rottenmouth-viper?utm_source=api
108,Ruthless Negotiation,{B},1.0,Sorcery,uncommon,B,B,"Target opponent exiles a card from their hand. If this spell was cast from a graveyard, draw a card.
Flashback {4}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/108/ruthless-negotiation?utm_source=api
109,Savor,{1}{B},2.0,Instant,common,B,B,"Target creature gets -2/-2 until end of turn. Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",,,,Food,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/109/savor?utm_source=api
110,Scales of Shale,{2}{B},3.0,Instant,common,B,B,"Affinity for Lizards (This spell costs {1} less to cast for each Lizard you control.)
Target creature gets +2/+0 and gains lifelink and indestructible until end of turn.",,,,Affinity,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/110/scales-of-shale?utm_source=api
111,Scavenger's Talent,{B},1.0,Enchantment — Class,rare,B,B,"(Gain the next level as a sorcery to add its ability.)
Whenever one or more creatures you control die, create a Food token. This ability triggers only once each turn.
{1}{B}: Level 2
Whenever you sacrifice a permanent, target player mills two cards.
{2}{B}: Level 3
At the beginning of your end step, you may sacrifice three other nonland permanents. If you do, return a creature card from your graveyard to the battlefield with a finality counter on it.",,,,"Food, Mill",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/111/scavengers-talent?utm_source=api
112,Season of Loss,{3}{B}{B},5.0,Sorcery,mythic,B,B,"Choose up to five {P} worth of modes. You may choose the same mode more than once.
{P} — Each player sacrifices a creature of their choice.
{P}{P} — Draw a card for each creature that died under your control this turn.
{P}{P}{P} — Each opponent loses X life, where X is the number of creature cards in your graveyard.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/112/season-of-loss?utm_source=api
113,Sinister Monolith,{3}{B},4.0,Artifact,uncommon,B,B,"At the beginning of combat on your turn, each opponent loses 1 life and you gain 1 life.
{T}, Pay 2 life, Sacrifice this artifact: Draw two cards. Activate only as a sorcery.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/113/sinister-monolith?utm_source=api
114,Stargaze,{X}{B}{B},2.0,Sorcery,uncommon,B,B,Look at twice X cards from the top of your library. Put X cards from among them into your hand and the rest into your graveyard. You lose X life.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/114/stargaze?utm_source=api
115,Starlit Soothsayer,{2}{B},3.0,Creature — Bat Cleric,common,B,B,"Flying
At the beginning of your end step, if you gained or lost life this turn, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",2,2,,"Flying, Surveil",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/115/starlit-soothsayer?utm_source=api
116,Starscape Cleric,{1}{B},2.0,Creature — Bat Cleric,uncommon,B,B,"Offspring {2}{B} (You may pay an additional {2}{B} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Flying
This creature can't block.
Whenever you gain life, each opponent loses 1 life.",2,1,,"Flying, Offspring",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/116/starscape-cleric?utm_source=api
117,Thornplate Intimidator,{3}{B},4.0,Creature — Rat Rogue,common,B,B,"Offspring {3} (You may pay an additional {3} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, target opponent loses 3 life unless they sacrifice a nonland permanent of their choice or discard a card.",4,3,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/117/thornplate-intimidator?utm_source=api
118,Thought-Stalker Warlock,{2}{B},3.0,Creature — Lizard Warlock,uncommon,B,B,"Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, choose target opponent. If they lost life this turn, they reveal their hand, you choose a nonland card from it, and they discard that card. Otherwise, they discard a card.",2,2,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/118/thought-stalker-warlock?utm_source=api
119,Valley Rotcaller,{1}{B},2.0,Creature — Squirrel Warlock,rare,B,B,"Menace
Whenever this creature attacks, each opponent loses X life and you gain X life, where X is the number of other Squirrels, Bats, Lizards, and Rats you control.",1,3,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/119/valley-rotcaller?utm_source=api
120,"Wick, the Whorled Mind",{3}{B},4.0,Legendary Creature — Rat Warlock,rare,B,"B, R, U","Whenever Wick or another Rat you control enters, create a 1/1 black Snail creature token if you don't control a Snail. Otherwise, put a +1/+1 counter on a Snail you control.
{U}{B}{R}, Sacrifice a Snail: Wick deals damage equal to the sacrificed creature's power to each opponent. Then draw cards equal to the sacrificed creature's power.",2,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/120/wick-the-whorled-mind?utm_source=api
121,Wick's Patrol,{4}{B}{B},6.0,Creature — Rat Warlock,uncommon,B,B,"When this creature enters, mill three cards. When you do, target creature an opponent controls gets -X/-X until end of turn, where X is the greatest mana value among cards in your graveyard.",5,3,,Mill,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/121/wicks-patrol?utm_source=api
122,Agate Assault,{2}{R},3.0,Sorcery,common,R,R,"Choose one —
• Agate Assault deals 4 damage to target creature. If that creature would die this turn, exile it instead.
• Exile target artifact.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/122/agate-assault?utm_source=api
123,Alania's Pathmaker,{3}{R},4.0,Creature — Otter Wizard,common,R,R,"When this creature enters, exile the top card of your library. Until the end of your next turn, you may play that card.",4,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/123/alanias-pathmaker?utm_source=api
124,Artist's Talent,{1}{R},2.0,Enchantment — Class,rare,R,R,"(Gain the next level as a sorcery to add its ability.)
Whenever you cast a noncreature spell, you may discard a card. If you do, draw a card.
{2}{R}: Level 2
Noncreature spells you cast cost {1} less to cast.
{2}{R}: Level 3
If a source you control would deal noncombat damage to an opponent or a permanent an opponent controls, it deals that much damage plus 2 instead.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/124/artists-talent?utm_source=api
125,Blacksmith's Talent,{R},1.0,Enchantment — Class,uncommon,R,R,"(Gain the next level as a sorcery to add its ability.)
When this Class enters, create a colorless Equipment artifact token named Sword with ""Equipped creature gets +1/+1"" and equip {2}.
{2}{R}: Level 2
At the beginning of combat on your turn, attach target Equipment you control to up to one target creature you control.
{3}{R}: Level 3
During your turn, equipped creatures you control have double strike and haste.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/125/blacksmiths-talent?utm_source=api
126,Blooming Blast,{1}{R},2.0,Instant,uncommon,R,R,"Gift a Treasure (You may promise an opponent a gift as you cast this spell. If you do, they create a Treasure token before its other effects. It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
Blooming Blast deals 2 damage to target creature. If the gift was promised, Blooming Blast also deals 3 damage to that creature's controller.",,,,"Gift, Treasure",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/126/blooming-blast?utm_source=api
127,Brambleguard Captain,{3}{R},4.0,Creature — Mouse Soldier,uncommon,R,R,"At the beginning of combat on your turn, target creature you control gets +X/+0 until end of turn, where X is this creature's power.",2,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/127/brambleguard-captain?utm_source=api
128,Brazen Collector,{1}{R},2.0,Creature — Raccoon Rogue,uncommon,R,R,"First strike
Whenever this creature attacks, add {R}. Until end of turn, you don't lose this mana as steps and phases end.",2,1,,First strike,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/128/brazen-collector?utm_source=api
129,Byway Barterer,{2}{R},3.0,Creature — Raccoon Rogue,rare,R,R,"Menace
Whenever you expend 4, you may discard your hand. If you do, draw two cards. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",3,3,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/129/byway-barterer?utm_source=api
130,Conduct Electricity,{4}{R},5.0,Instant,common,R,R,Conduct Electricity deals 6 damage to target creature and 2 damage to up to one target creature token.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/130/conduct-electricity?utm_source=api
131,Coruscation Mage,{1}{R},2.0,Creature — Otter Wizard,uncommon,R,R,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Whenever you cast a noncreature spell, this creature deals 1 damage to each opponent.",2,2,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/131/coruscation-mage?utm_source=api
132,"Dragonhawk, Fate's Tempest",{3}{R}{R},5.0,Legendary Creature — Bird Dragon,mythic,R,R,"Flying
Whenever Dragonhawk enters or attacks, exile the top X cards of your library, where X is the number of creatures you control with power 4 or greater. You may play those cards until your next end step. At the beginning of your next end step, Dragonhawk deals 2 damage to each opponent for each of those cards that are still exiled.",5,5,,Flying,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/132/dragonhawk-fates-tempest?utm_source=api
133,Emberheart Challenger,{1}{R},2.0,Creature — Mouse Warrior,rare,R,R,"Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, exile the top card of your library. Until end of turn, you may play that card.",2,2,,"Prowess, Valiant, Haste",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/133/emberheart-challenger?utm_source=api
134,Festival of Embers,{4}{R},5.0,Enchantment,rare,R,R,"During your turn, you may cast instant and sorcery spells from your graveyard by paying 1 life in addition to their other costs.
If a card or token would be put into your graveyard from anywhere, exile it instead.
{1}{R}: Sacrifice this enchantment.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/134/festival-of-embers?utm_source=api
135,Flamecache Gecko,{1}{R},2.0,Creature — Lizard Warlock,uncommon,R,"B, R","When this creature enters, if an opponent lost life this turn, add {B}{R}.
{1}{R}, Discard a card: Draw a card.",2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/135/flamecache-gecko?utm_source=api
136,Frilled Sparkshooter,{3}{R},4.0,Creature — Lizard Archer,common,R,R,"Menace, reach
This creature enters with a +1/+1 counter on it if an opponent lost life this turn.",3,3,,"Reach, Menace",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/136/frilled-sparkshooter?utm_source=api
137,Harnesser of Storms,{2}{R},3.0,Creature — Otter Wizard,uncommon,R,R,"Whenever you cast a noncreature or Otter spell, you may exile the top card of your library. Until end of turn, you may play that card. This ability triggers only once each turn.",1,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/137/harnesser-of-storms?utm_source=api
138,Heartfire Hero,{R},1.0,Creature — Mouse Soldier,uncommon,R,R,"Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, put a +1/+1 counter on it.
When this creature dies, it deals damage equal to its power to each opponent.",1,1,,Valiant,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/138/heartfire-hero?utm_source=api
A-138,A-Heartfire Hero,{R},1.0,Creature — Mouse Soldier,uncommon,R,R,"Valiant — Whenever Heartfire Hero becomes the target of a spell or ability you control for the first time each turn, put a +1/+1 counter on it.
When Heartfire Hero dies, it deals damage equal to its power to each opponent.",0,1,,Valiant,Bloomburrow,2024-11-11,https://scryfall.com/card/blb/A-138/a-heartfire-hero?utm_source=api
139,Hearthborn Battler,{2}{R},3.0,Creature — Lizard Warlock,rare,R,R,"Haste
Whenever a player casts their second spell each turn, this creature deals 2 damage to target opponent.",2,3,,Haste,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/139/hearthborn-battler?utm_source=api
140,Hired Claw,{R},1.0,Creature — Lizard Mercenary,rare,R,R,"Whenever you attack with one or more Lizards, this creature deals 1 damage to target opponent.
{1}{R}: Put a +1/+1 counter on this creature. Activate only if an opponent lost life this turn and only once each turn.",1,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/140/hired-claw?utm_source=api
141,Hoarder's Overflow,{1}{R},2.0,Enchantment,uncommon,R,R,"When this enchantment enters and whenever you expend 4, put a stash counter on it. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
{1}{R}, Sacrifice this enchantment: Discard your hand, then draw cards equal to the number of stash counters on this enchantment.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/141/hoarders-overflow?utm_source=api
142,Kindlespark Duo,{2}{R},3.0,Creature — Lizard Otter,common,R,R,"{T}: This creature deals 1 damage to target opponent.
Whenever you cast a noncreature spell, untap this creature.",1,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/142/kindlespark-duo?utm_source=api
143,Manifold Mouse,{1}{R},2.0,Creature — Mouse Soldier,rare,R,R,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
At the beginning of combat on your turn, target Mouse you control gains your choice of double strike or trample until end of turn.",1,2,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/143/manifold-mouse?utm_source=api
144,Might of the Meek,{R},1.0,Instant,common,R,R,"Target creature gains trample until end of turn. It also gets +1/+0 until end of turn if you control a Mouse.
Draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/144/might-of-the-meek?utm_source=api
145,Playful Shove,{1}{R},2.0,Sorcery,uncommon,R,R,"Playful Shove deals 1 damage to any target.
Draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/145/playful-shove?utm_source=api
146,Quaketusk Boar,{3}{R}{R},5.0,Creature — Elemental Boar,uncommon,R,R,"Reach, trample, haste",5,5,,"Reach, Haste, Trample",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/146/quaketusk-boar?utm_source=api
147,Rabid Gnaw,{1}{R},2.0,Instant,uncommon,R,R,Target creature you control gets +1/+0 until end of turn. Then it deals damage equal to its power to target creature you don't control.,,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/147/rabid-gnaw?utm_source=api
148,Raccoon Rallier,{1}{R},2.0,Creature — Raccoon Bard,common,R,R,{T}: Target creature you control gains haste until end of turn. Activate only as a sorcery.,2,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/148/raccoon-rallier?utm_source=api
149,Reptilian Recruiter,{3}{R}{R},5.0,Creature — Lizard Warrior,uncommon,R,R,"Trample
When this creature enters, choose target creature. If that creature's power is 2 or less or if you control another Lizard, gain control of that creature until end of turn, untap it, and it gains haste until end of turn.",4,2,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/149/reptilian-recruiter?utm_source=api
150,Roughshod Duo,{2}{R},3.0,Creature — Mouse Raccoon,common,R,R,"Trample
Whenever you expend 4, target creature you control gets +1/+1 and gains trample until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",3,2,,Trample,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/150/roughshod-duo?utm_source=api
151,Sazacap's Brew,{1}{R},2.0,Instant,common,R,R,"Gift a tapped Fish (You may promise an opponent a gift as you cast this spell. If you do, they create a tapped 1/1 blue Fish creature token before its other effects.)
As an additional cost to cast this spell, discard a card.
Target player draws two cards. If the gift was promised, target creature you control gets +2/+0 until end of turn.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/151/sazacaps-brew?utm_source=api
152,Season of the Bold,{3}{R}{R},5.0,Sorcery,mythic,R,R,"Choose up to five {P} worth of modes. You may choose the same mode more than once.
{P} — Create a tapped Treasure token.
{P}{P} — Exile the top two cards of your library. Until the end of your next turn, you may play them.
{P}{P}{P} — Until the end of your next turn, whenever you cast a spell, Season of the Bold deals 2 damage to up to one target creature.",,,,Treasure,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/152/season-of-the-bold?utm_source=api
153,Steampath Charger,{1}{R},2.0,Creature — Lizard Warlock,common,R,R,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature dies, it deals 1 damage to target player.",2,1,,Offspring,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/153/steampath-charger?utm_source=api
154,Stormsplitter,{3}{R},4.0,Creature — Otter Wizard,mythic,R,R,"Haste
Whenever you cast an instant or sorcery spell, create a token that's a copy of this creature. Exile that token at the beginning of the next end step.",1,4,,Haste,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/154/stormsplitter?utm_source=api
155,Sunspine Lynx,{2}{R}{R},4.0,Creature — Elemental Cat,rare,R,R,"Players can't gain life.
Damage can't be prevented.
When this creature enters, it deals damage to each player equal to the number of nonbasic lands that player controls.",5,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/155/sunspine-lynx?utm_source=api
156,Take Out the Trash,{1}{R},2.0,Instant,common,R,R,"Take Out the Trash deals 3 damage to target creature or planeswalker. If you control a Raccoon, you may discard a card. If you do, draw a card.",,,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/156/take-out-the-trash?utm_source=api
157,Teapot Slinger,{3}{R},4.0,Creature — Raccoon Warrior,uncommon,R,R,"Menace
Whenever you expend 4, this creature deals 2 damage to each opponent. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",3,4,,Menace,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/157/teapot-slinger?utm_source=api
158,Valley Flamecaller,{2}{R},3.0,Creature — Lizard Warlock,rare,R,R,"If a Lizard, Mouse, Otter, or Raccoon you control would deal damage to a permanent or player, it deals that much damage plus 1 instead.",3,3,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/158/valley-flamecaller?utm_source=api
159,Valley Rally,{2}{R},3.0,Instant,uncommon,R,R,"Gift a Food (You may promise an opponent a gift as you cast this spell. If you do, they create a Food token before its other effects. It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Creatures you control get +2/+0 until end of turn. If the gift was promised, target creature you control gains first strike until end of turn.",,,,"Gift, Food",Bloomburrow,2024-08-02,https://scryfall.com/card/blb/159/valley-rally?utm_source=api
160,War Squeak,{R},1.0,Enchantment — Aura,common,R,R,"Enchant creature
When this Aura enters, target creature an opponent controls can't block this turn.
Enchanted creature gets +1/+1 and has haste.",,,,Enchant,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/160/war-squeak?utm_source=api
161,Whiskerquill Scribe,{1}{R},2.0,Creature — Mouse Citizen,common,R,R,"Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, you may discard a card. If you do, draw a card.",2,2,,Valiant,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/161/whiskerquill-scribe?utm_source=api
162,Wildfire Howl,{1}{R}{R},3.0,Sorcery,uncommon,R,R,"Gift a card (You may promise an opponent a gift as you cast this spell. If you do, they draw a card before its other effects.)
Wildfire Howl deals 2 damage to each creature. If the gift was promised, instead Wildfire Howl deals 1 damage to any target and 2 damage to each creature.",,,,Gift,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/162/wildfire-howl?utm_source=api
163,Bakersbane Duo,{1}{G},2.0,Creature — Squirrel Raccoon,common,G,G,"When this creature enters, create a Food token.
Whenever you expend 4, this creature gets +1/+1 until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",2,2,,Food,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/163/bakersbane-duo?utm_source=api
164,Bark-Knuckle Boxer,{1}{G},2.0,Creature — Raccoon Berserker,uncommon,G,G,"Whenever you expend 4, this creature gains indestructible until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",3,2,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/164/bark-knuckle-boxer?utm_source=api
165,Brambleguard Veteran,{1}{G}{G},3.0,Creature — Raccoon Warrior,uncommon,G,G,"Whenever you expend 4, Raccoons you control get +1/+1 and gain vigilance until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",3,4,,,Bloomburrow,2024-08-02,https://scryfall.com/card/blb/165/brambleguard-veteran?utm_source=api
