collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
86,Come Back Wrong,{2}{B},3.0,Sorcery,rare,B,B,"Destroy target creature. If a creature card is put into a graveyard this way, return it to the battlefield under your control. Sacrifice it at the beginning of your next end step.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/86/come-back-wrong?utm_source=api
87,Commune with Evil,{2}{B},3.0,Sorcery,uncommon,B,B,Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard. You gain 3 life.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/87/commune-with-evil?utm_source=api
88,Cracked Skull,{2}{B},3.0,Enchantment — Aura,common,B,B,"Enchant creature
When this Aura enters, look at target player's hand. You may choose a nonland card from it. That player discards that card.
When enchanted creature is dealt damage, destroy it.",,,,Enchant,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/88/cracked-skull?utm_source=api
89,Cynical Loner,{1}{B},2.0,Creature — Human Survivor,uncommon,B,B,"This creature can't be blocked by Glimmers.
Survival — At the beginning of your second main phase, if this creature is tapped, you may search your library for a card, put it into your graveyard, then shuffle.",3,1,,Survival,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/89/cynical-loner?utm_source=api
90,Dashing Bloodsucker,{3}{B},4.0,Creature — Vampire Warrior,uncommon,B,B,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, this creature gets +2/+0 and gains lifelink until end of turn.",2,5,,Eerie,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/90/dashing-bloodsucker?utm_source=api
91,Defiled Crypt // Cadaver Lab,{3}{B} // {B},5.0,Enchantment — Room // Enchantment — Room,uncommon,B,B,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/91/defiled-crypt-cadaver-lab?utm_source=api
92,Demonic Counsel,{1}{B},2.0,Sorcery,rare,B,B,"Search your library for a Demon card, reveal it, put it into your hand, then shuffle.
Delirium — If there are four or more card types among cards in your graveyard, instead search your library for any card, put it into your hand, then shuffle.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/92/demonic-counsel?utm_source=api
93,Derelict Attic // Widow's Walk,{2}{B} // {3}{B},7.0,Enchantment — Room // Enchantment — Room,common,B,B,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/93/derelict-attic-widows-walk?utm_source=api
94,Doomsday Excruciator,{B}{B}{B}{B}{B}{B},6.0,Creature — Demon,rare,B,B,"Flying
When this creature enters, if it was cast, each player exiles all but the bottom six cards of their library face down.
At the beginning of your upkeep, draw a card.",6,6,,Flying,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/94/doomsday-excruciator?utm_source=api
95,Enduring Tenacity,{2}{B}{B},4.0,Enchantment Creature — Snake Glimmer,rare,B,B,"Whenever you gain life, target opponent loses that much life.
When Enduring Tenacity dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)",4,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/95/enduring-tenacity?utm_source=api
96,Fanatic of the Harrowing,{3}{B},4.0,Creature — Human Cleric,common,B,B,"When this creature enters, each player discards a card. If you discarded a card this way, draw a card.",2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/96/fanatic-of-the-harrowing?utm_source=api
97,Fear of Lost Teeth,{B},1.0,Enchantment Creature — Nightmare,common,B,B,"When this creature dies, it deals 1 damage to any target and you gain 1 life.",1,1,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/97/fear-of-lost-teeth?utm_source=api
98,Fear of the Dark,{4}{B},5.0,Enchantment Creature — Nightmare,common,B,B,"Whenever this creature attacks, if defending player controls no Glimmer creatures, it gains menace and deathtouch until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",5,5,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/98/fear-of-the-dark?utm_source=api
99,Final Vengeance,{B},1.0,Sorcery,common,B,B,"As an additional cost to cast this spell, sacrifice a creature or enchantment.
Exile target creature.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/99/final-vengeance?utm_source=api
100,Funeral Room // Awakening Hall,{2}{B} // {6}{B}{B},11.0,Enchantment — Room // Enchantment — Room,mythic,B,B,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/100/funeral-room-awakening-hall?utm_source=api
101,Give In to Violence,{1}{B},2.0,Instant,common,B,B,Target creature gets +2/+2 and gains lifelink until end of turn.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/101/give-in-to-violence?utm_source=api
102,Grievous Wound,{3}{B}{B},5.0,Enchantment — Aura,rare,B,B,"Enchant player
Enchanted player can't gain life.
Whenever enchanted player is dealt damage, they lose half their life, rounded up.",,,,Enchant,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/102/grievous-wound?utm_source=api
103,Innocuous Rat,{1}{B},2.0,Creature — Rat,common,B,B,"When this creature dies, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",1,1,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/103/innocuous-rat?utm_source=api
104,Killer's Mask,{2}{B},3.0,Artifact — Equipment,uncommon,B,B,"When this Equipment enters, manifest dread, then attach this Equipment to that creature. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)
Equipped creature has menace.
Equip {2}",,,,"Manifest, Manifest dread, Equip",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/104/killers-mask?utm_source=api
105,Let's Play a Game,{3}{B},4.0,Sorcery,uncommon,B,B,"Delirium — Choose one. If there are four or more card types among cards in your graveyard, choose one or more instead.
• Creatures your opponents control get -1/-1 until end of turn.
• Each opponent discards two cards.
• Each opponent loses 3 life and you gain 3 life.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/105/lets-play-a-game?utm_source=api
106,Leyline of the Void,{2}{B}{B},4.0,Enchantment,rare,B,B,"If this card is in your opening hand, you may begin the game with it on the battlefield.
If a card would be put into an opponent's graveyard from anywhere, exile it instead.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/106/leyline-of-the-void?utm_source=api
107,Live or Die,{3}{B}{B},5.0,Instant,uncommon,B,B,"Choose one —
• Return target creature card from your graveyard to the battlefield.
• Destroy target creature.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/107/live-or-die?utm_source=api
108,Meathook Massacre II,{X}{X}{B}{B}{B}{B},4.0,Legendary Enchantment,mythic,B,B,"When Meathook Massacre II enters, each player sacrifices X creatures of their choice.
Whenever a creature you control dies, you may pay 3 life. If you do, return that card under your control with a finality counter on it.
Whenever a creature an opponent controls dies, they may pay 3 life. If they don't, return that card under your control with a finality counter on it.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/108/meathook-massacre-ii?utm_source=api
109,Miasma Demon,{4}{B}{B},6.0,Creature — Demon,uncommon,B,B,"Flying
When this creature enters, you may discard any number of cards. When you do, up to that many target creatures each get -2/-2 until end of turn.",5,4,,Flying,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/109/miasma-demon?utm_source=api
110,Murder,{1}{B}{B},3.0,Instant,common,B,B,Destroy target creature.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/110/murder?utm_source=api
111,Nowhere to Run,{1}{B},2.0,Enchantment,uncommon,B,B,"Flash
When this enchantment enters, target creature an opponent controls gets -3/-3 until end of turn.
Creatures your opponents control can be the targets of spells and abilities as though they didn't have hexproof. Ward abilities of those creatures don't trigger.",,,,Flash,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/111/nowhere-to-run?utm_source=api
112,Osseous Sticktwister,{1}{B},2.0,Artifact Creature — Scarecrow,uncommon,B,B,"Lifelink
Delirium — At the beginning of your end step, if there are four or more card types among cards in your graveyard, each opponent may sacrifice a nonland permanent of their choice or discard a card. Then this creature deals damage equal to its power to each opponent who didn't sacrifice a permanent or discard a card this way.",2,2,,"Delirium, Lifelink",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/112/osseous-sticktwister?utm_source=api
113,Overlord of the Balemurk,{3}{B}{B},5.0,Enchantment Creature — Avatar Horror,mythic,B,B,"Impending 5—{1}{B} (If you cast this spell for its impending cost, it enters with five time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, mill four cards, then you may return a non-Avatar creature card or a planeswalker card from your graveyard to your hand.",5,5,,"Impending, Mill",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/113/overlord-of-the-balemurk?utm_source=api
114,Popular Egotist,{2}{B},3.0,Creature — Human Rogue,uncommon,B,B,"{1}{B}, Sacrifice another creature or enchantment: This creature gains indestructible until end of turn. Tap it. (Damage and effects that say ""destroy"" don't destroy it.)
Whenever you sacrifice a permanent, target opponent loses 1 life and you gain 1 life.",3,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/114/popular-egotist?utm_source=api
115,Resurrected Cultist,{2}{B},3.0,Creature — Human Cleric,common,B,B,"Delirium — {2}{B}{B}: Return this card from your graveyard to the battlefield with a finality counter on it. Activate only if there are four or more card types among cards in your graveyard and only as a sorcery. (If a creature with a finality counter on it would die, exile it instead.)",4,1,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/115/resurrected-cultist?utm_source=api
116,Spectral Snatcher,{4}{B}{B},6.0,Creature — Spirit,common,B,B,"Ward—Discard a card. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card.)
Swampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.)",6,5,,"Landcycling, Ward, Typecycling, Cycling, Swampcycling",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/116/spectral-snatcher?utm_source=api
117,Sporogenic Infection,{1}{B},2.0,Enchantment — Aura,uncommon,B,B,"Enchant creature
When this Aura enters, target player sacrifices a creature of their choice other than enchanted creature.
When enchanted creature is dealt damage, destroy it.",,,,Enchant,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/117/sporogenic-infection?utm_source=api
118,Unholy Annex // Ritual Chamber,{2}{B} // {3}{B}{B},8.0,Enchantment — Room // Enchantment — Room,rare,B,B,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/118/unholy-annex-ritual-chamber?utm_source=api
119,Unstoppable Slasher,{2}{B},3.0,Creature — Zombie Assassin,rare,B,B,"Deathtouch
Whenever this creature deals combat damage to a player, they lose half their life, rounded up.
When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.",2,3,,Deathtouch,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/119/unstoppable-slasher?utm_source=api
120,"Valgavoth, Terror Eater",{6}{B}{B}{B},9.0,Legendary Creature — Elder Demon,mythic,B,B,"Flying, lifelink
Ward—Sacrifice three nonland permanents.
If a card you didn't control would be put into an opponent's graveyard from anywhere, exile it instead.
During your turn, you may play cards exiled with Valgavoth. If you cast a spell this way, pay life equal to its mana value rather than pay its mana cost.",9,9,,"Flying, Lifelink, Ward",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/120/valgavoth-terror-eater?utm_source=api
121,Valgavoth's Faithful,{B},1.0,Creature — Human Cleric,uncommon,B,B,"{3}{B}, Sacrifice this creature: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",1,1,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/121/valgavoths-faithful?utm_source=api
122,Vile Mutilator,{5}{B}{B},7.0,Creature — Demon,uncommon,B,B,"As an additional cost to cast this spell, sacrifice a creature or enchantment.
Flying, trample
When this creature enters, each opponent sacrifices a nontoken enchantment of their choice, then sacrifices a nontoken creature of their choice.",6,5,,"Flying, Trample",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/122/vile-mutilator?utm_source=api
123,Winter's Intervention,{1}{B},2.0,Instant,common,B,B,Winter's Intervention deals 2 damage to target creature. You gain 2 life.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/123/winters-intervention?utm_source=api
124,Withering Torment,{2}{B},3.0,Instant,uncommon,B,B,Destroy target creature or enchantment. You lose 2 life.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/124/withering-torment?utm_source=api
125,Bedhead Beastie,{4}{R}{R},6.0,Creature — Beast,common,R,R,"Menace (This creature can't be blocked except by two or more creatures.)
Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",5,6,,"Mountaincycling, Landcycling, Menace, Typecycling, Cycling",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/125/bedhead-beastie?utm_source=api
126,Betrayer's Bargain,{1}{R},2.0,Instant,uncommon,R,R,"As an additional cost to cast this spell, sacrifice a creature or enchantment or pay {2}.
Betrayer's Bargain deals 5 damage to target creature. If that creature would die this turn, exile it instead.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/126/betrayers-bargain?utm_source=api
127,Boilerbilges Ripper,{4}{R},5.0,Creature — Human Assassin,common,R,R,"When this creature enters, you may sacrifice another creature or enchantment. When you do, this creature deals 2 damage to any target.",4,4,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/127/boilerbilges-ripper?utm_source=api
128,Chainsaw,{1}{R},2.0,Artifact — Equipment,rare,R,R,"When this Equipment enters, it deals 3 damage to up to one target creature.
Whenever one or more creatures die, put a rev counter on this Equipment.
Equipped creature gets +X/+0, where X is the number of rev counters on this Equipment.
Equip {3}",,,,Equip,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/128/chainsaw?utm_source=api
129,Charred Foyer // Warped Space,{3}{R} // {4}{R}{R},10.0,Enchantment — Room // Enchantment — Room,mythic,R,R,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/129/charred-foyer-warped-space?utm_source=api
130,Clockwork Percussionist,{R},1.0,Artifact Creature — Monkey Toy,common,R,R,"Haste
When this creature dies, exile the top card of your library. You may play it until the end of your next turn.",1,1,,Haste,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/130/clockwork-percussionist?utm_source=api
131,Cursed Recording,{2}{R}{R},4.0,Artifact,rare,R,R,"Whenever you cast an instant or sorcery spell, put a time counter on this artifact. Then if there are seven or more time counters on it, remove those counters and it deals 20 damage to you.
{T}: When you next cast an instant or sorcery spell this turn, copy that spell. You may choose new targets for the copy.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/131/cursed-recording?utm_source=api
132,Diversion Specialist,{3}{R},4.0,Creature — Human Warrior,uncommon,R,R,"Menace (This creature can't be blocked except by two or more creatures.)
{1}, Sacrifice another creature or enchantment: Exile the top card of your library. You may play it this turn.",4,3,,Menace,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/132/diversion-specialist?utm_source=api
133,Enduring Courage,{2}{R}{R},4.0,Enchantment Creature — Dog Glimmer,rare,R,R,"Whenever another creature you control enters, it gets +2/+0 and gains haste until end of turn.
When Enduring Courage dies, if it was a creature, return it to the battlefield under its owner's control. It's an enchantment. (It's not a creature.)",3,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/133/enduring-courage?utm_source=api
134,Fear of Being Hunted,{1}{R}{R},3.0,Enchantment Creature — Nightmare,uncommon,R,R,"Haste
This creature must be blocked if able.",4,2,,Haste,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/134/fear-of-being-hunted?utm_source=api
135,Fear of Burning Alive,{4}{R}{R},6.0,Enchantment Creature — Nightmare,uncommon,R,R,"When this creature enters, it deals 4 damage to each opponent.
Delirium — Whenever a source you control deals noncombat damage to an opponent, if there are four or more card types among cards in your graveyard, this creature deals that amount of damage to target creature that player controls.",4,4,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/135/fear-of-burning-alive?utm_source=api
136,Fear of Missing Out,{1}{R},2.0,Enchantment Creature — Nightmare,rare,R,R,"When this creature enters, discard a card, then draw a card.
Delirium — Whenever this creature attacks for the first time each turn, if there are four or more card types among cards in your graveyard, untap target creature. After this phase, there is an additional combat phase.",2,3,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/136/fear-of-missing-out?utm_source=api
137,Glassworks // Shattered Yard,{2}{R} // {4}{R},8.0,Enchantment — Room // Enchantment — Room,common,R,R,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/137/glassworks-shattered-yard?utm_source=api
138,Grab the Prize,{1}{R},2.0,Sorcery,common,R,R,"As an additional cost to cast this spell, discard a card.
Draw two cards. If the discarded card wasn't a land card, Grab the Prize deals 2 damage to each opponent.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/138/grab-the-prize?utm_source=api
139,Hand That Feeds,{1}{R},2.0,Creature — Mutant,common,R,R,"Delirium — Whenever this creature attacks while there are four or more card types among cards in your graveyard, it gets +2/+0 and gains menace until end of turn. (It can't be blocked except by two or more creatures.)",2,2,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/139/hand-that-feeds?utm_source=api
140,Impossible Inferno,{4}{R},5.0,Instant,common,R,R,"Impossible Inferno deals 6 damage to target creature.
Delirium — If there are four or more card types among cards in your graveyard, exile the top card of your library. You may play it until the end of your next turn.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/140/impossible-inferno?utm_source=api
141,Infernal Phantom,{3}{R},4.0,Creature — Spirit,uncommon,R,R,"Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, this creature gets +2/+0 until end of turn.
When this creature dies, it deals damage equal to its power to any target.",2,3,,Eerie,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/141/infernal-phantom?utm_source=api
142,Irreverent Gremlin,{1}{R},2.0,Creature — Gremlin,uncommon,R,R,"Menace (This creature can't be blocked except by two or more creatures.)
Whenever another creature you control with power 2 or less enters, you may discard a card. If you do, draw a card. Do this only once each turn.",2,2,,Menace,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/142/irreverent-gremlin?utm_source=api
143,Leyline of Resonance,{2}{R}{R},4.0,Enchantment,rare,R,R,"If this card is in your opening hand, you may begin the game with it on the battlefield.
Whenever you cast an instant or sorcery spell that targets only a single creature you control, copy that spell. You may choose new targets for the copy.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/143/leyline-of-resonance?utm_source=api
A-143,A-Leyline of Resonance,{2}{R}{R},4.0,Enchantment,rare,R,R,"If this card is in your opening hand, you may begin the game with it on the battlefield.
Whenever you cast an instant or sorcery spell that targets only a single creature you control, you may pay {1}. If you do, copy that spell. You may choose new targets for the copy.",,,,,Duskmourn: House of Horror,2024-11-11,https://scryfall.com/card/dsk/A-143/a-leyline-of-resonance?utm_source=api
144,Most Valuable Slayer,{3}{R},4.0,Creature — Human Warrior,common,R,R,"Whenever you attack, target attacking creature gets +1/+0 and gains first strike until end of turn.",2,4,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/144/most-valuable-slayer?utm_source=api
145,"Norin, Swift Survivalist",{R},1.0,Legendary Creature — Human Coward,uncommon,R,R,"Norin can't block.
Whenever a creature you control becomes blocked, you may exile it. You may play that card from exile this turn.",2,1,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/145/norin-swift-survivalist?utm_source=api
146,Overlord of the Boilerbilges,{4}{R}{R},6.0,Enchantment Creature — Avatar Horror,mythic,R,R,"Impending 4—{2}{R}{R} (If you cast this spell for its impending cost, it enters with four time counters and isn't a creature until the last is removed. At the beginning of your end step, remove a time counter from it.)
Whenever this permanent enters or attacks, it deals 4 damage to any target.",5,5,,Impending,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/146/overlord-of-the-boilerbilges?utm_source=api
147,Painter's Studio // Defaced Gallery,{2}{R} // {1}{R},5.0,Enchantment — Room // Enchantment — Room,uncommon,R,R,,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/147/painters-studio-defaced-gallery?utm_source=api
148,Piggy Bank,{1}{R},2.0,Artifact Creature — Boar Toy,uncommon,R,R,"When this creature dies, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",3,2,,Treasure,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/148/piggy-bank?utm_source=api
149,Pyroclasm,{1}{R},2.0,Sorcery,uncommon,R,R,Pyroclasm deals 2 damage to each creature.,,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/149/pyroclasm?utm_source=api
150,Ragged Playmate,{1}{R},2.0,Artifact Creature — Toy,common,R,R,"{1}, {T}: Target creature with power 2 or less can't be blocked this turn.",2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/150/ragged-playmate?utm_source=api
151,Rampaging Soulrager,{2}{R},3.0,Creature — Spirit,common,R,R,This creature gets +3/+0 as long as there are two or more unlocked doors among Rooms you control.,1,4,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/151/rampaging-soulrager?utm_source=api
152,Razorkin Hordecaller,{4}{R},5.0,Creature — Human Clown Berserker,uncommon,R,R,"Haste
Whenever you attack, create a 1/1 red Gremlin creature token.",4,4,,Haste,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/152/razorkin-hordecaller?utm_source=api
153,Razorkin Needlehead,{R}{R},2.0,Creature — Human Assassin,rare,R,R,"This creature has first strike during your turn.
Whenever an opponent draws a card, this creature deals 1 damage to them.",2,2,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/153/razorkin-needlehead?utm_source=api
154,Ripchain Razorkin,{3}{R},4.0,Creature — Human Berserker,common,R,R,"Reach
{2}{R}, Sacrifice a land: Draw a card.",5,3,,Reach,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/154/ripchain-razorkin?utm_source=api
155,The Rollercrusher Ride,{X}{2}{R},3.0,Legendary Enchantment,mythic,R,R,"Delirium — If a source you control would deal noncombat damage to a permanent or player while there are four or more card types among cards in your graveyard, it deals double that damage instead.
When The Rollercrusher Ride enters, it deals X damage to each of up to X target creatures.",,,,"Delirium, Double",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/155/the-rollercrusher-ride?utm_source=api
156,Scorching Dragonfire,{1}{R},2.0,Instant,common,R,R,"Scorching Dragonfire deals 3 damage to target creature or planeswalker. If that creature or planeswalker would die this turn, exile it instead.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/156/scorching-dragonfire?utm_source=api
157,Screaming Nemesis,{2}{R},3.0,Creature — Spirit,mythic,R,R,"Haste
Whenever this creature is dealt damage, it deals that much damage to any other target. If a player is dealt damage this way, they can't gain life for the rest of the game.",3,3,,Haste,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/157/screaming-nemesis?utm_source=api
158,Ticket Booth // Tunnel of Hate,{2}{R} // {4}{R}{R},9.0,Enchantment — Room // Enchantment — Room,common,R,R,,,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/158/ticket-booth-tunnel-of-hate?utm_source=api
159,Trial of Agony,{R},1.0,Sorcery,uncommon,R,R,"Choose two target creatures controlled by the same opponent. That player chooses one of those creatures. Trial of Agony deals 5 damage to that creature, and the other can't block this turn.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/159/trial-of-agony?utm_source=api
160,Turn Inside Out,{R},1.0,Instant,common,R,R,"Target creature gets +3/+0 until end of turn. When it dies this turn, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",,,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/160/turn-inside-out?utm_source=api
161,Untimely Malfunction,{1}{R},2.0,Instant,uncommon,R,R,"Choose one —
• Destroy target artifact.
• Change the target of target spell or ability with a single target.
• One or two target creatures can't block this turn.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/161/untimely-malfunction?utm_source=api
162,Vengeful Possession,{2}{R},3.0,Sorcery,uncommon,R,R,"Gain control of target creature until end of turn. Untap it. It gains haste until end of turn. You may discard a card. If you do, draw a card.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/162/vengeful-possession?utm_source=api
163,Vicious Clown,{2}{R},3.0,Creature — Human Clown,common,R,R,"Whenever another creature you control with power 2 or less enters, this creature gets +2/+0 until end of turn.",2,3,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/163/vicious-clown?utm_source=api
164,Violent Urge,{R},1.0,Instant,uncommon,R,R,"Target creature gets +1/+0 and gains first strike until end of turn.
Delirium — If there are four or more card types among cards in your graveyard, that creature gains double strike until end of turn.",,,,Delirium,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/164/violent-urge?utm_source=api
165,Waltz of Rage,{3}{R}{R},5.0,Sorcery,rare,R,R,"Target creature you control deals damage equal to its power to each other creature. Until end of turn, whenever a creature you control dies, exile the top card of your library. You may play it until the end of your next turn.",,,,,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/165/waltz-of-rage?utm_source=api
166,"Altanak, the Thrice-Called",{5}{G}{G},7.0,Legendary Creature — Insect Beast,uncommon,G,G,"Trample
Whenever Altanak becomes the target of a spell or ability an opponent controls, draw a card.
{1}{G}, Discard this card: Return target land card from your graveyard to the battlefield tapped.",9,9,,Trample,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/166/altanak-the-thrice-called?utm_source=api
167,Anthropede,{3}{G},4.0,Creature — Insect,common,G,G,"Reach
When this creature enters, you may discard a card or pay {2}. When you do, destroy target Room.",3,4,,Reach,Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/167/anthropede?utm_source=api
168,Balustrade Wurm,{3}{G}{G},5.0,Creature — Wurm,rare,G,G,"This spell can't be countered.
Trample, haste
Delirium — {2}{G}{G}: Return this card from your graveyard to the battlefield with a finality counter on it. Activate only if there are four or more card types among cards in your graveyard and only as a sorcery.",5,5,,"Delirium, Haste, Trample",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/168/balustrade-wurm?utm_source=api
169,Bashful Beastie,{4}{G},5.0,Creature — Beast,common,G,G,"When this creature dies, manifest dread. (Look at the top two cards of your library. Put one onto the battlefield face down as a 2/2 creature and the other into your graveyard. Turn it face up any time for its mana cost if it's a creature card.)",5,4,,"Manifest, Manifest dread",Duskmourn: House of Horror,2024-09-27,https://scryfall.com/card/dsk/169/bashful-beastie?utm_source=api
