collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
82,We Say Thee Nay!,{1}{U},2.0,Instant — Arcane,common,U,U,"Teamwork 2 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 2 or more.)
Counter target spell unless its controller pays {2}. Counter that spell unless its controller pays {4} instead if this spell was cast using teamwork.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/82/we-say-thee-nay!?utm_source=api
83,"Wiccan, Rising Magician",{4}{U},5.0,Legendary Creature — Mutant Warlock Hero,uncommon,U,U,"Flying
Whenever you cast a noncreature spell, exile another target nonland, nontoken permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.",4,4,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/83/wiccan-rising-magician?utm_source=api
84,The Wondrous Wasp,{1}{U},2.0,Legendary Creature — Human Hero,rare,U,U,"Flash
Flying
Wasp's Sting — When The Wondrous Wasp enters, tap up to one target creature. It loses all abilities for as long as The Wondrous Wasp remains on the battlefield.",2,1,,"Flying, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/84/the-wondrous-wasp?utm_source=api
85,Agents of HYDRA,{1}{B},2.0,Creature — Human Spy Villain,common,B,B,"When this creature dies, create a 2/1 black Villain creature token with menace. (It can't be blocked except by two or more creatures.)",1,1,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/85/agents-of-hydra?utm_source=api
86,"Arnim Zola, Bio-Fanatic",{2}{B},3.0,Legendary Artifact Creature — Scientist Villain,uncommon,B,B,"{3}, {T}: Create a tapped 2/1 black Villain creature token with menace. Activate only if there are two or more creature cards in your graveyard. (It can't be blocked except by two or more creatures.)",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/86/arnim-zola-bio-fanatic?utm_source=api
87,Baron Helmut Zemo,{B}{B}{B},3.0,Legendary Creature — Human Noble Villain,rare,B,B,"Whenever you cast a black spell from your hand, Baron Helmut Zemo connives.
Boast — Exile any number of black cards from your graveyard with fifteen or more black mana symbols among their mana costs: Copy those exiled cards. You may cast up to three of the copies without paying their mana costs. (Activate only if this creature attacked this turn and only once each turn.)",3,3,,"Boast, Connive",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/87/baron-helmut-zemo?utm_source=api
88,"Baron Strucker, HYDRA Overlord",{2}{B},3.0,Legendary Creature — Human Villain,uncommon,B,B,"Villain spells you cast cost {1} less to cast.
Whenever another Villain you control enters, you may have it connive. Do this only once each turn. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",2,2,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/88/baron-strucker-hydra-overlord?utm_source=api
89,"Black Widow, Super Spy",{1}{B},2.0,Legendary Creature — Human Spy Hero,mythic,B,B,"Menace
Whenever Black Widow deals combat damage to a player, that player exiles cards from the top of their library until they exile a nonland card. You may put a +1/+1 counter on Black Widow. If you don't, you may cast the exiled nonland card until end of turn and mana of any type can be spent to cast that spell.",2,1,,Menace,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/89/black-widow-super-spy?utm_source=api
90,Construct a Cosmic Cube,{2}{B},3.0,Enchantment — Plan,rare,B,B,"Whenever you draw your second card each turn, create a 2/1 black Villain creature token with menace and put a plan counter on this enchantment.
When the seventh plan counter is put on this enchantment, sacrifice it. When you do, you control target opponent during their next turn. (You see all cards that player could see and make all decisions for them.)",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/90/construct-a-cosmic-cube?utm_source=api
91,"Crossbones, Malicious Mercenary",{3}{B},4.0,Legendary Creature — Human Mercenary Villain,uncommon,B,B,"Deathtouch
Whenever another Villain you control enters, put a +1/+1 counter on Crossbones. He deals 2 damage to each opponent. This ability triggers only once each turn.",3,3,,Deathtouch,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/91/crossbones-malicious-mercenary?utm_source=api
92,Cruel Alliance,{2}{B},3.0,Sorcery,common,B,B,"Teamwork 2 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 2 or more.)
Exile target creature with mana value 3 or less. If this spell was cast using teamwork, instead exile target creature and you gain 3 life.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/92/cruel-alliance?utm_source=api
93,Dark Deed,{1}{B},2.0,Instant,uncommon,B,B,Target creature gets -4/-4 until end of turn.,,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/93/dark-deed?utm_source=api
94,Decoy Ploy,{1}{B},2.0,Instant,common,B,B,"Choose one or both —
• Return target Villain card from your graveyard to your hand.
• Return target Hero card from your graveyard to your hand.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/94/decoy-ploy?utm_source=api
95,Doctor Doom,{4}{B}{B},6.0,Legendary Creature — Human Scientist Villain,mythic,B,B,"When Doctor Doom enters, create two 3/3 colorless Robot Villain artifact creature tokens named Doombot.
As long as you control an artifact creature or a Plan, Doctor Doom has indestructible.
At the beginning of your end step, you draw a card and lose 1 life.",3,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/95/doctor-doom?utm_source=api
96,Doom Reigns Supreme,{1}{B},2.0,Enchantment — Plan,rare,B,B,"Whenever a Villain you control enters, each opponent loses 1 life and you gain 1 life. Put a plan counter on this enchantment.
When the fifth plan counter is put on this enchantment, sacrifice it. When you do, target opponent exiles the top five cards of their library. You may cast up to two spells from among the exiled cards without paying their mana costs.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/96/doom-reigns-supreme?utm_source=api
97,"Elektra, Daughter of the Hand",{2}{B}{B},4.0,Legendary Creature — Human Ninja Villain,rare,B,B,"Sneak {1}{B}{B} (You may cast this spell for {1}{B}{B} if you also return an unblocked attacker you control to hand during the declare blockers step. She enters tapped and attacking.)
When Elektra enters, destroy target creature an opponent controls with power 3 or less.",3,3,,Sneak,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/97/elektra-daughter-of-the-hand?utm_source=api
98,"Grim Reaper, Lethal Legionnaire",{3}{B},4.0,Legendary Creature — Human Villain,uncommon,B,B,"Whenever Grim Reaper attacks, you may pay {3}{B}. When you do, return target creature card from your graveyard to the battlefield tapped and attacking with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)",3,4,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/98/grim-reaper-lethal-legionnaire?utm_source=api
99,Hour of Defeat,{3}{B},4.0,Instant,common,B,B,Destroy target creature. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.),,,,Surveil,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/99/hour-of-defeat?utm_source=api
100,HYDRA Infiltration,{3}{B},4.0,Enchantment,common,B,B,"When this enchantment enters, target opponent discards two cards.
Whenever a creature you control attacks alone, target opponent loses 1 life and you gain 1 life.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/100/hydra-infiltration?utm_source=api
101,HYDRA Troopers,{2}{B},3.0,Creature — Human Soldier Villain,common,B,B,"When this creature enters, create a tapped 2/1 black Villain creature token with menace if there are two or more creature cards in your graveyard. Otherwise, mill two cards. (Put the top two cards of your library into your graveyard.)",3,2,,Mill,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/101/hydra-troopers?utm_source=api
102,Kingpin's Enforcers,{2}{B},3.0,Creature — Human Villain,common,B,B,"Lifelink
{2}{B}, Sacrifice an artifact or creature: Draw a card.",2,3,,Lifelink,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/102/kingpins-enforcers?utm_source=api
103,"Klaw, Sonic Subjugator",{2}{B},3.0,Legendary Creature — Human Rogue Villain,uncommon,B,B,"Sonic Attack — When Klaw enters, target player reveals a number of cards from their hand equal to one plus the number of creature cards in your graveyard. You choose one of them. That player discards that card.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/103/klaw-sonic-subjugator?utm_source=api
104,Madame Masque,{4}{B},5.0,Legendary Creature — Human Villain,uncommon,B,B,"When Madame Masque enters, she connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)
Whenever you draw your second card each turn, create a 2/1 black Villain creature token with menace. (It can't be blocked except by two or more creatures.)",3,2,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/104/madame-masque?utm_source=api
105,The Masters of Evil,{5}{B},6.0,Legendary Creature — Human Villain,uncommon,B,B,"Other Villains you control get +2/+1.
{1}{B}, Discard this card: Search your library for a Plan card, reveal it, put it into your hand, then shuffle.",5,6,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/105/the-masters-of-evil?utm_source=api
106,M.O.D.O.K.,{3}{B}{B},5.0,Legendary Artifact Creature — Villain,mythic,B,B,"Flying, lifelink
Mental Organism — Pay 3 life: M.O.D.O.K. connives. Activate only during your turn. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)
Designed Only for Killing — Creatures your opponents control get -1/-1.",2,2,,"Flying, Lifelink, Connive",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/106/modok?utm_source=api
107,"Moonstone, Harsh Mistress",{3}{B},4.0,Legendary Creature — Human Doctor Villain,uncommon,B,B,"Flying
Whenever you discard a card, you may exile that card from your graveyard. If you do, until the end of your next turn, you may play that card.",2,4,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/107/moonstone-harsh-mistress?utm_source=api
108,Ninja of the Hand,{2}{B},3.0,Creature — Human Ninja Villain,common,B,B,"Deathtouch
Power-up — {4}{B}: Each opponent discards a card. Put a +1/+1 counter on this creature. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.)",2,2,,"Power-up, Deathtouch",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/108/ninja-of-the-hand?utm_source=api
109,Project Deathlok Soldier,{B},1.0,Artifact Creature — Zombie Soldier,common,B,B,{2}{B}: Return this card from your graveyard to your hand.,1,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/109/project-deathlok-soldier?utm_source=api
110,Red Room Recruit,{1}{B},2.0,Creature — Human Spy Villain,common,B,B,"When this creature enters, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)",1,2,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/110/red-room-recruit?utm_source=api
111,Robot Domination,{3}{B},4.0,Enchantment — Plan,uncommon,B,B,"Whenever one or more creature cards are put into your graveyard from anywhere, you draw a card, lose 1 life, and put a plan counter on this enchantment.
When the third plan counter is put on this enchantment, sacrifice it and create three 2/2 colorless Robot Villain artifact creature tokens.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/111/robot-domination?utm_source=api
112,"Ronin, Shadow Stalker",{2}{B},3.0,Legendary Creature — Human Rogue Hero,uncommon,B,B,"Pay 2 life: Add two mana of any one color. Spend this mana only to cast Equipment spells or activate equip abilities. Activate only once each turn.
{T}, Sacrifice an Equipment attached to Ronin: Target creature gets -4/-4 until end of turn. Activate only as a sorcery.",3,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/112/ronin-shadow-stalker?utm_source=api
113,Roxxon Brutes,{4}{B},5.0,Creature — Human Berserker Villain,common,B,B,"Menace (This creature can't be blocked except by two or more creatures.)
Whenever you draw your second card each turn, put a +1/+1 counter on target creature.
Basic landcycling {2} ({2}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)",4,4,,"Landcycling, Menace, Basic landcycling, Typecycling, Cycling",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/113/roxxon-brutes?utm_source=api
114,Stolen Stark Tech,{1}{B},2.0,Artifact — Equipment,common,B,B,"Flash
When this Equipment enters, attach it to target creature you control. That creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)
Equipped creature gets +1/+0.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,"Equip, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/114/stolen-stark-tech?utm_source=api
115,Super-Skrull,{1}{B}{B}{B},4.0,Legendary Creature — Skrull Shapeshifter Villain,rare,B,"B, G, R, U, W","Flying
{2}{W}: Create a 0/4 colorless Wall creature token with defender.
{3}{G}: Super-Skrull gets +4/+4 until end of turn.
{4}{R}: Super-Skrull deals 4 damage to target creature.
{5}{U}: Target player draws four cards.",4,5,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/115/super-skrull?utm_source=api
116,"Swordsman, Sharp Scoundrel",{1}{B},2.0,Legendary Creature — Human Hero Villain,uncommon,B,B,"Whenever another Villain you control enters, attach up to one target Equipment you control to target creature you control.
Whenever an equipped creature you control attacks, it connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",2,2,,Connive,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/116/swordsman-sharp-scoundrel?utm_source=api
117,Thunderbolts Conspiracy,{3}{B},4.0,Enchantment,rare,B,B,"Flash
Whenever a Villain you control dies, return it to the battlefield under its owner's control with a finality counter on it. That creature is a Hero in addition to its other types. (If a creature with a finality counter on it would die, exile it instead.)",,,,Flash,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/117/thunderbolts-conspiracy?utm_source=api
118,Too Evil to Stay Dead,{2}{B},3.0,Sorcery,uncommon,B,B,"Teamwork 4 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 4 or more.)
Choose target creature card in your graveyard with mana value 4 or less. If this spell was cast using teamwork, instead choose target creature card in your graveyard. Return the chosen card to the battlefield.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/118/too-evil-to-stay-dead?utm_source=api
119,Unliving Legionnaire,{3}{B},4.0,Creature — Vampire Villain,common,B,B,"Flying
Power-up — {5}{B}{B}: Return up to one target creature card from your graveyard to your hand. Put two +1/+1 counters on this creature. (Activate each power-up ability only once. Reduce the cost by its mana cost if it entered this turn.)",3,2,,"Flying, Power-up",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/119/unliving-legionnaire?utm_source=api
120,Visions of Villainy,{2}{B},3.0,Instant,common,B,B,"This spell costs {1} less to cast if you control a Villain.
You draw two cards and lose 2 life.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/120/visions-of-villainy?utm_source=api
121,"Whiplash, Vengeful Engineer",{B},1.0,Legendary Creature — Human Artificer Villain,uncommon,B,B,"Whiplash enters tapped.
Whenever Whiplash attacks, if he's equipped, each opponent loses X life and you gain X life, where X is the number of Equipment attached to him.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/121/whiplash-vengeful-engineer?utm_source=api
122,Widow's Bite,{1}{B},2.0,Instant,common,B,B,"Teamwork 3 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 3 or more.)
Choose one. If this spell was cast using teamwork, choose both instead.
• Target creature gains deathtouch until end of turn.
• Target creature gets -2/-2 until end of turn.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/122/widows-bite?utm_source=api
123,"Yellowjacket, Heartless Marauder",{1}{B},2.0,Legendary Creature — Human Rogue Villain,uncommon,B,B,"Flying
Whenever another Villain you control enters, Yellowjacket gets +1/+0 and gains lifelink until end of turn.",1,2,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/123/yellowjacket-heartless-marauder?utm_source=api
124,Avengers Disassembled,{1}{R}{R},3.0,Sorcery,rare,R,R,"Choose one or both —
• Avengers Disassembled deals 3 damage to each creature.
• Destroy target land. Its controller may search their library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/124/avengers-disassembled?utm_source=api
125,Blazing Crescendo,{1}{R},2.0,Instant,common,R,R,"Target creature gets +3/+1 until end of turn.
Exile the top card of your library. Until the end of your next turn, you may play that card.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/125/blazing-crescendo?utm_source=api
126,Crimson Operative,{3}{R},4.0,Artifact Creature — Human Villain,common,R,R,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, exile the top card of your library. Until the end of your next turn, you may play that card.",3,2,,Prowess,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/126/crimson-operative?utm_source=api
127,Death to Our Enemies,{2}{R},3.0,Enchantment — Plan,uncommon,R,R,"Whenever you cast a noncreature spell, create a tapped Treasure token and put a plan counter on this enchantment.
When the fourth plan counter is put on this enchantment, sacrifice it. When you do, it deals 7 damage divided as you choose among one or two targets.",,,,Treasure,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/127/death-to-our-enemies?utm_source=api
128,Evil's Thrall,{2}{R},3.0,Sorcery,uncommon,R,R,"Gain control of target creature until end of turn. If you control a Villain with greater mana value than that creature, gain control of that creature until the end of your next turn instead. Untap that creature. It gains haste until end of turn.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/128/evils-thrall?utm_source=api
129,Fin Fang Foom,{2}{R}{R},4.0,Legendary Creature — Alien Dragon Villain,rare,R,R,"Flying
Whenever you cast an instant or sorcery spell that targets an artifact or land, copy that spell. You may choose new targets for the copy. Put two +1/+1 counters on Fin Fang Foom.",3,5,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/129/fin-fang-foom?utm_source=api
130,"Hawkeye, Master Marksman",{1}{R},2.0,Legendary Creature — Human Archer Hero,rare,R,R,"First strike, reach
Trick Arrows — Whenever Hawkeye becomes tapped, you may pay {1} up to three times. When you do, choose up to that many.
• Net — Target creature can't block this turn.
• Explosive — Hawkeye deals 2 damage to target player.
• Boomerang — Discard a card, then draw a card.",2,2,,"Reach, First strike",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/130/hawkeye-master-marksman?utm_source=api
131,"Hawkeye, Young Avenger",{3}{R},4.0,Legendary Creature — Human Archer Hero,uncommon,R,R,"Reach
If a source you control would deal noncombat damage to an opponent or a permanent an opponent controls, instead it deals that much damage plus X, where X is Hawkeye's power.",2,4,,Reach,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/131/hawkeye-young-avenger?utm_source=api
132,Hawkeye's Bow,{R},1.0,Artifact — Equipment,common,R,R,"Equipped creature gets +1/+0 and has reach.
Whenever equipped creature becomes tapped, it deals 1 damage to each opponent.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/132/hawkeyes-bow?utm_source=api
133,Hex Magic,{2}{R},3.0,Sorcery — Arcane,uncommon,R,R,"Exile all the cards from your hand, then draw that many cards. Until the end of your next turn, you may play cards exiled this way.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/133/hex-magic?utm_source=api
134,Hire a Crew,{2}{R},3.0,Instant,common,R,R,"Create a 2/1 black Villain creature token with menace, then creatures you control get +1/+0 until end of turn. (A creature with menace can't be blocked except by two or more creatures.)",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/134/hire-a-crew?utm_source=api
135,HULK SMASH!,{1}{R},2.0,Instant,common,R,R,"Teamwork 4 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 4 or more.)
Choose one. If this spell was cast using teamwork, choose both instead.
• Destroy target noncreature artifact.
• Target creature you control deals damage equal to its power to target creature an opponent controls.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/135/hulk-smash!?utm_source=api
136,"Human Torch, Johnny Storm",{2}{R},3.0,Legendary Creature — Human Hero,uncommon,R,R,"Flying
Whenever you draw a card, if you control another Hero, Human Torch deals 1 damage to target opponent.
Power-up — {6}{R}: Put three +1/+1 counters on Human Torch. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",2,2,,"Flying, Power-up",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/136/human-torch-johnny-storm?utm_source=api
137,HYDRA Assault Robot,{1}{R},2.0,Artifact Creature — Robot Villain,common,R,R,"Whenever another Villain and/or artifact you control enters, this creature deals 1 damage to target opponent.",1,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/137/hydra-assault-robot?utm_source=api
138,"Iron Fist, Living Weapon",{2}{R},3.0,Legendary Creature — Human Warrior Hero,uncommon,R,R,"Whenever you cast a spell that targets a creature you control, Iron Fist gains ""{T}: Iron Fist deals damage equal to his power to any other target"" until end of turn.",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/138/iron-fist-living-weapon?utm_source=api
139,"Jessica Jones, Private Eye",{2}{R},3.0,Legendary Creature — Human Detective Hero,uncommon,R,R,"{T}, Put a stun counter on Jessica Jones: Exile the top X cards of your library, where X is Jessica Jones's power. You may play those cards this turn. (If a permanent with a stun counter would become untapped, remove one from it instead.)",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/139/jessica-jones-private-eye?utm_source=api
140,K'un-Lun Warrior,{1}{R},2.0,Creature — Human Warrior Hero,common,R,R,"When this creature enters, you may sacrifice an artifact or discard a card. If you do, draw a card.",2,2,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/140/kun-lun-warrior?utm_source=api
141,Kree Sentinel,{4}{R},5.0,Artifact Creature — Kree Robot Villain,common,R,R,"Reach
Basic landcycling {2} ({2}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)",5,5,,"Reach, Landcycling, Basic landcycling, Typecycling, Cycling",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/141/kree-sentinel?utm_source=api
142,Lightning Strike,{1}{R},2.0,Instant,common,R,R,Lightning Strike deals 3 damage to any target.,,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/142/lightning-strike?utm_source=api
143,Loki Laufeyson,{1}{R},2.0,Legendary Creature — God Sorcerer Villain,uncommon,R,R,"{1}, {T}: When you next cast an instant or sorcery spell with mana value less than or equal to Loki's power this turn, copy that spell. You may choose new targets for the copy.
Power-up — {4}{R}: Put two +1/+1 counters on Loki. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",2,1,,Power-up,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/143/loki-laufeyson?utm_source=api
144,Machinesmith Automaton,{2}{R},3.0,Artifact Creature — Robot Villain,common,R,R,"Trample
Whenever another artifact you control enters, put a +1/+1 counter on this creature.",2,2,,Trample,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/144/machinesmith-automaton?utm_source=api
145,"Misty Knight, Hero for Hire",{1}{R},2.0,Legendary Creature — Human Detective Hero,uncommon,R,R,"{2}, {T}, Discard a card: Draw a card for each card you've discarded this turn.",3,1,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/145/misty-knight-hero-for-hire?utm_source=api
146,"Mjölnir, Hammer of Thor",{3}{R},4.0,Legendary Artifact — Equipment,mythic,R,R,"When Mjölnir enters, it deals 4 damage to up to one target creature.
Double all damage equipped creature would deal.
Equip worthy {1} (A creature is worthy if it's a legendary non-Villain that's red and/or white.)
{2}{R}, Discard this card: It deals 2 damage to each creature.",,,,Double,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/146/mj%C3%B6lnir-hammer-of-thor?utm_source=api
147,Photon Blast Barrage,{X}{R}{R},2.0,Sorcery,uncommon,R,R,"When you cast this spell, copy it X times. You may choose new targets for the copies.
Photon Blast Barrage deals 1 damage to target creature.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/147/photon-blast-barrage?utm_source=api
148,"Quicksilver, Brash Blur",{R},1.0,Legendary Creature — Mutant Hero,rare,R,R,"If Quicksilver, Brash Blur is in your opening hand, you may begin the game with him on the battlefield.
Haste
Power-up — {4}{R}: Put a +1/+1 counter and a double strike counter on Quicksilver. (Activate each power-up ability only once. Reduce the cost by his mana cost if he entered this turn.)",1,1,,"Power-up, Haste",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/148/quicksilver-brash-blur?utm_source=api
149,Red Hulk,{4}{R}{R},6.0,Legendary Creature — Gamma Berserker Villain,uncommon,R,R,"Reach, trample
Enrage — Whenever Red Hulk is dealt damage, put a +1/+1 counter on him. When you do, he deals damage equal to the number of +1/+1 counters on him to any other target.",6,7,,"Reach, Enrage, Trample",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/149/red-hulk?utm_source=api
150,Repulsor Blast,{3}{R},4.0,Sorcery,common,R,R,"Teamwork 2 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 2 or more.)
Repulsor Blast deals 5 damage to target creature. If this spell was cast using teamwork, it also deals 2 damage to that creature's controller.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/150/repulsor-blast?utm_source=api
151,The Scarlet Witch,{2}{R},3.0,Legendary Creature — Mutant Warlock Hero,rare,R,R,"Instant and sorcery spells you cast with mana value 4 or greater cost {X} less to cast, where X is The Scarlet Witch's power.",2,3,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/151/the-scarlet-witch?utm_source=api
152,"Speed, Young Avenger",{1}{R},2.0,Legendary Creature — Mutant Hero,uncommon,R,R,"Haste
Whenever you cast a noncreature spell, you may pay {1}. When you do, target creature with haste can't be blocked this turn except by creatures with haste.",2,2,,Haste,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/152/speed-young-avenger?utm_source=api
153,Stark Industries Executive,{R},1.0,Creature — Human Advisor,common,R,R,"{2}, {T}: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",1,2,,Treasure,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/153/stark-industries-executive?utm_source=api
154,Super Speed,{R},1.0,Enchantment — Aura,common,R,R,"Flash
Enchant creature
When this Aura enters, enchanted creature gains first strike until end of turn.
Enchanted creature gets +1/+0 and has haste.",,,,"Enchant, Flash",Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/154/super-speed?utm_source=api
155,Team Tactics,{1}{R},2.0,Instant,uncommon,R,R,"Teamwork 1 (As an additional cost to cast this spell, you may tap any number of creatures you control with total power 1 or more.)
Target creature gains double strike until end of turn. If this spell was cast using teamwork, that creature also gains trample until end of turn.",,,,Teamwork,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/155/team-tactics?utm_source=api
156,"Thor, God of Thunder",{3}{R}{R},5.0,Legendary Creature — God Warrior Hero,mythic,R,R,"Flying
When Thor enters, exile target Equipment, instant, or sorcery card from your graveyard. Until the end of your next turn, you may play that card.
Whenever you cast a noncreature spell, Thor deals damage equal to that spell's mana value to any target.",5,5,,Flying,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/156/thor-god-of-thunder?utm_source=api
157,Truck Toss,{2}{R}{R},4.0,Instant,uncommon,R,R,"This spell costs {2} less to cast if you control a Vehicle.
Truck Toss deals 4 damage to any target.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/157/truck-toss?utm_source=api
158,Vision of Love,{1}{R},2.0,Instant,common,R,R,"You may sacrifice an artifact or discard a card. If you do, draw two cards.",,,,,Marvel Super Heroes,2026-06-26,https://scryfall.com/card/msh/158/vision-of-love?utm_source=api
