collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
76,Shredder's Revenge,{2}{B},3.0,Sorcery,common,B,B,"Choose one —
• Target player discards two cards.
• Target player draws two cards and loses 2 life.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/76/shredders-revenge?utm_source=api
77,Shredder's Technique,{2}{B},3.0,Sorcery,uncommon,B,B,"Sneak {B} (You may cast this spell for {B} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Destroy target creature or enchantment. If an enchantment was destroyed this way, you lose 2 life.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/77/shredders-technique?utm_source=api
78,South Wind Avatar,{3}{B},4.0,Creature — Snake Spirit Avatar,rare,B,B,"Deathtouch
Whenever another creature you control dies, you gain life equal to its toughness.
Whenever you gain life, each opponent loses 1 life.",3,4,,Deathtouch,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/78/south-wind-avatar?utm_source=api
79,"Splinter, Hamato Yoshi",{1}{B},2.0,Legendary Creature — Mutant Ninja Rat,uncommon,B,B,"Sneak {B} (You may cast this spell for {B} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Menace (This creature can't be blocked except by two or more creatures.)
Other Ninjas you control get +1/+1.",1,3,,"Menace, Sneak",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/79/splinter-hamato-yoshi?utm_source=api
80,Splinter's Technique,{3}{B},4.0,Sorcery,rare,B,B,"Sneak {1}{B} (You may cast this spell for {1}{B} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Search your library for a card, put that card into your hand, then shuffle.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/80/splinters-technique?utm_source=api
81,Squirrelanoids,{B},1.0,Creature — Squirrel Mutant,common,B,B,Deathtouch,1,1,,Deathtouch,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/81/squirrelanoids?utm_source=api
82,Stomped by the Foot,{1}{B},2.0,Instant,common,B,B,"Kicker—Sacrifice an artifact or creature. (You may sacrifice an artifact or creature in addition to any other costs as you cast this spell.)
Target creature gets -2/-2 until end of turn. If this spell was kicked, that creature gets -5/-5 until end of turn instead.",,,,Kicker,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/82/stomped-by-the-foot?utm_source=api
83,Super Shredder,{1}{B},2.0,Legendary Creature — Mutant Ninja Human,mythic,B,B,"Menace
Whenever another permanent leaves the battlefield, put a +1/+1 counter on Super Shredder.",1,1,,Menace,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/83/super-shredder?utm_source=api
84,Tunnel Rats,{1}{B},2.0,Creature — Rat,common,B,B,{4}{B}: Return this card from your graveyard to the battlefield tapped.,2,2,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/84/tunnel-rats?utm_source=api
85,Bot Bashing Time,{3}{R},4.0,Sorcery,common,R,R,"Bot Bashing Time deals 6 damage to target creature. If that creature would die this turn, exile it instead.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/85/bot-bashing-time?utm_source=api
86,Broadcast Takeover,{2}{R}{R}{R},5.0,Sorcery,mythic,R,R,Gain control of all artifacts your opponents control until end of turn. Untap them. They gain haste until end of turn.,,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/86/broadcast-takeover?utm_source=api
87,"Casey Jones, Jury-Rig Justiciar",{1}{R},2.0,Legendary Creature — Human Berserker,uncommon,R,R,"Haste
When Casey Jones enters, look at the top four cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,1,,Haste,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/87/casey-jones-jury-rig-justiciar?utm_source=api
88,"Casey Jones, Vigilante",{1}{R}{R},3.0,Legendary Creature — Human Berserker,rare,R,R,"When Casey Jones enters, draw three cards. At the beginning of your next upkeep, discard three cards at random.",4,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/88/casey-jones-vigilante?utm_source=api
89,Cool but Rude,{1}{R},2.0,Enchantment — Class,rare,R,R,"(Gain the next level as a sorcery to add its ability.)
Whenever you attack, you may discard a card. If you do, draw a card.
{1}{R}: Level 2
Whenever you discard a card, this Class deals 2 damage to each opponent.
{1}{R}: Level 3
When this Class becomes level 3, search your library for a card, put it into your hand, shuffle, then discard a card at random.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/89/cool-but-rude?utm_source=api
90,"General Traag, Heart of Stone",{3}{R}{R},5.0,Legendary Artifact Creature — Elemental Soldier,uncommon,R,R,"Trample
When General Traag enters, you may sacrifice another artifact. When you do, General Traag deals 4 damage to target creature.",4,3,,Trample,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/90/general-traag-heart-of-stone?utm_source=api
91,Hard-Won Jitte,{1}{R},2.0,Artifact — Equipment,uncommon,R,R,"Equipped creature has double strike.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/91/hard-won-jitte?utm_source=api
92,Improvised Arsenal,{1}{R},2.0,Artifact — Equipment,rare,R,R,"Equipped creature gets +1/+0 for each artifact you control.
{4}{R}: Create a token that's a copy of this Equipment.
Equip {R}",,,,Equip,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/92/improvised-arsenal?utm_source=api
93,Jennika's Technique,{2}{R},3.0,Instant,uncommon,R,R,"Sneak {R} (You may cast this spell for {R} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Jennika's Technique deals 2 damage to each creature.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/93/jennikas-technique?utm_source=api
94,Manhole Missile,{1}{R},2.0,Instant,common,R,R,"Manhole Missile deals 3 damage to target creature. You may put a card from your hand on the bottom of your library. If you do, draw a card.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/94/manhole-missile?utm_source=api
95,Mouser Attack!,{1}{R},2.0,Instant,common,R,R,"Choose one —
• Create a 1/1 colorless Robot artifact creature token.
• Target creature gets +3/+0 and gains first strike until end of turn.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/95/mouser-attack!?utm_source=api
96,Mouser Foundry,{1}{R},2.0,Artifact,common,R,R,"When this artifact enters or leaves the battlefield, create a 1/1 colorless Robot artifact creature token.
{4}{R}, Sacrifice this artifact: It deals 3 damage to target creature.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/96/mouser-foundry?utm_source=api
97,Mutant Town Musicians,{2}{R},3.0,Creature — Mutant Bard Performer,common,R,R,"Trample
Alliance — Whenever another creature you control enters, this creature gets +1/+0 until end of turn.",2,4,,"Alliance, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/97/mutant-town-musicians?utm_source=api
98,Null Group Biological Assets,{2}{R},3.0,Creature — Mutant Mercenary,common,R,R,"During your turn, this creature has first strike.
Whenever this creature attacks, you may discard a card. If you do, draw a card.",3,1,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/98/null-group-biological-assets?utm_source=api
99,"Old Hob, Alleycat Blues",{4}{R},5.0,Legendary Creature — Cat Mutant Rebel,uncommon,R,"R, W","At the beginning of combat on your turn, create a 2/2 red Mutant creature token. It gains haste until end of turn. Destroy it at the beginning of the next end step.
{1}{W}: Target attacking creature token gains indestructible until end of turn.",4,4,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/99/old-hob-alleycat-blues?utm_source=api
100,Purple Dragon Punks,{1}{R},2.0,Creature — Human Rogue,common,R,R,{T}: Add {R}. Spend this mana only to cast an artifact spell or to activate an ability.,2,2,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/100/purple-dragon-punks?utm_source=api
101,"Raphael, Most Attitude",{3}{R},4.0,Legendary Creature — Mutant Ninja Turtle,uncommon,R,R,"Menace (This creature can't be blocked except by two or more creatures.)
Alliance — Whenever another creature you control enters, you may exile the top card of your library.
Whenever Raphael attacks, until end of turn, you may play a card exiled with Raphael.",4,3,,"Alliance, Menace",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/101/raphael-most-attitude?utm_source=api
102,"Raphael, Ninja Destroyer",{2}{R}{R},4.0,Legendary Creature — Mutant Ninja Turtle,mythic,R,R,"Raphael must be blocked if able.
Enrage — Whenever Raphael is dealt damage, add that much {R}. Until end of turn, you don't lose this mana as steps and phases end.",4,4,,Enrage,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/102/raphael-ninja-destroyer?utm_source=api
103,"Raphael, the Nightwatcher",{2}{R}{R},4.0,Legendary Creature — Mutant Ninja Turtle,rare,R,R,"Sneak {1}{R}{R} (You may cast this spell for {1}{R}{R} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Attacking creatures you control have double strike.",2,3,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/103/raphael-the-nightwatcher?utm_source=api
104,"Raphael, Tough Turtle",{1}{R},2.0,Legendary Creature — Mutant Ninja Turtle,common,R,R,"Alliance — Whenever another creature you control enters, Raphael deals 1 damage to target opponent.",1,3,,Alliance,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/104/raphael-tough-turtle?utm_source=api
105,Raphael's Technique,{4}{R}{R},6.0,Instant,rare,R,R,"Sneak {2}{R} (You may cast this spell for {2}{R} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Each player may discard their hand and draw seven cards.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/105/raphaels-technique?utm_source=api
106,Ravenous Robots,{1}{R},2.0,Artifact Creature — Robot,rare,R,R,"Whenever you cast an artifact spell, create a 1/1 colorless Robot artifact creature token.
{R}, {T}: Creature tokens you control gain haste until end of turn.",2,1,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/106/ravenous-robots?utm_source=api
107,Rock Soldiers,{3}{R},4.0,Artifact Creature — Elemental Soldier,common,R,R,"When this creature enters, destroy up to one target noncreature artifact.",4,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/107/rock-soldiers?utm_source=api
108,"Slash, Reptile Rampager",{3}{R}{R},5.0,Legendary Creature — Mutant Berserker Turtle,rare,R,R,"Alliance — Whenever another creature you control enters, Slash deals 2 damage to each opponent.
Whenever Slash attacks, create a 2/2 red Mutant creature token.",7,5,,Alliance,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/108/slash-reptile-rampager?utm_source=api
109,Spicy Oatmeal Pizza,{2}{R},3.0,Artifact — Food,uncommon,R,R,"When this artifact enters, it deals 4 damage to any target and 3 damage to you.
{2}, {T}, Sacrifice this artifact: You gain 3 life.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/109/spicy-oatmeal-pizza?utm_source=api
110,"Wingnut, Bat on the Belfry",{1}{R},2.0,Legendary Creature — Bat Mutant,uncommon,R,R,"Alliance — Whenever another creature you control enters, Wingnut gains your choice of flying, menace, or haste until end of turn.
Whenever Wingnut attacks, each other attacking creature gets +1/+0 until end of turn.",1,2,,Alliance,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/110/wingnut-bat-on-the-belfry?utm_source=api
111,"Zog, Triceraton Castaway",{4}{R},5.0,Legendary Creature — Dinosaur Soldier,common,R,R,"Reach, trample
When Zog enters, target creature can't block this turn.
Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",5,4,,"Mountaincycling, Reach, Landcycling, Trample, Typecycling, Cycling",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/111/zog-triceraton-castaway?utm_source=api
112,Courier of Comestibles,{1}{G},2.0,Creature — Human Citizen,uncommon,G,G,"When this creature enters, you may search your library for a Food card, reveal it, put it into your hand, then shuffle. If you don't put a card into your hand this way, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",1,2,,Food,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/112/courier-of-comestibles?utm_source=api
113,Cowabunga!,{G},1.0,Sorcery,common,G,G,"Look at the top four cards of your library. You may reveal a Mutant, Ninja, Turtle, or land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/113/cowabunga!?utm_source=api
114,Frog Butler,{1}{G},2.0,Creature — Frog Spirit,common,G,G,"Deathtouch
{T}: Add one mana of any color.
{2}: This creature gains reach until end of turn.",1,1,,Deathtouch,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/114/frog-butler?utm_source=api
115,Groundchuck & Dirtbag,{4}{G}{G},6.0,Legendary Creature — Ox Mole Mutant,rare,G,G,"Trample
Whenever you tap a land for mana, add {G}.",8,8,,Trample,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/115/groundchuck-&-dirtbag?utm_source=api
116,Guac & Marshmallow Pizza,{G},1.0,Artifact — Food,common,G,G,"Flash
When this artifact enters, target creature gets +2/+2 until end of turn. Untap it.
{2}, {T}, Sacrifice this artifact: You gain 3 life.",,,,Flash,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/116/guac-&-marshmallow-pizza?utm_source=api
117,"Leatherhead, Swamp Stalker",{2}{G}{G},4.0,Legendary Creature — Crocodile Mutant Rogue,rare,G,G,"Trample
Leatherhead enters with a hexproof counter on her.
Whenever Leatherhead deals combat damage to a player, you may remove a counter from her. When you do, destroy target artifact or enchantment that player controls.",5,4,,Trample,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/117/leatherhead-swamp-stalker?utm_source=api
118,"Michelangelo, Game Master",{2}{G},3.0,Legendary Creature — Mutant Ninja Turtle,common,G,G,"Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, put a +1/+1 counter on Michelangelo.",3,3,,Disappear,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/118/michelangelo-game-master?utm_source=api
119,"Michelangelo, Improviser",{3}{G},4.0,Legendary Creature — Mutant Ninja Turtle,mythic,G,G,"Sneak {2}{G}{G} (You may cast this spell for {2}{G}{G} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Whenever Michelangelo deals combat damage to a player, you may put a creature card and/or a land card from your hand onto the battlefield.",4,4,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/119/michelangelo-improviser?utm_source=api
120,"Michelangelo, Mutant BFF",{2}{G}{G},4.0,Legendary Creature — Mutant Ninja Turtle,uncommon,G,G,"Each creature you control with a counter on it can't be blocked by more than one creature.
Whenever Michelangelo enters or attacks, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",4,4,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/120/michelangelo-mutant-bff?utm_source=api
121,"Michelangelo, Weirdness to 11",{1}{G},2.0,Legendary Creature — Mutant Ninja Turtle,rare,G,G,"When Michelangelo enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")
If one or more +1/+1 counters would be put on a creature you control, that many plus one +1/+1 counters are put on it instead.",1,1,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/121/michelangelo-weirdness-to-11?utm_source=api
122,Michelangelo's Technique,{4}{G},5.0,Sorcery,rare,G,G,"Sneak {3}{G} (You may cast this spell for {3}{G} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Look at the top eight cards of your library. Put up to two creature cards with total mana value 6 or less from among them onto the battlefield and the rest on the bottom of your library in a random order.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/122/michelangelos-technique?utm_source=api
123,"Mona Lisa, Science Geek",{2}{G},3.0,Legendary Creature — Lizard Mutant,uncommon,G,G,"Reach
{T}: Add X mana of any one color, where X is Mona Lisa's power.",1,3,,Reach,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/123/mona-lisa-science-geek?utm_source=api
124,"Mutagen Man, Living Ooze",{X}{G}{G},2.0,Legendary Creature — Ooze Mutant,rare,G,G,"Trample
Activated abilities of artifact tokens you control cost {1} less to activate.
When Mutagen Man enters, create X Mutagen tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",2,3,,Trample,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/124/mutagen-man-living-ooze?utm_source=api
125,Mutant Chain Reaction,{2}{G},3.0,Sorcery,common,G,G,"Destroy up to one target artifact, enchantment, or creature with flying. Create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/125/mutant-chain-reaction?utm_source=api
126,New Generation's Technique,{3}{G},4.0,Sorcery,uncommon,G,G,"Sneak {2}{G} (You may cast this spell for {2}{G} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/126/new-generations-technique?utm_source=api
127,Novel Nunchaku,{2}{G},3.0,Artifact — Equipment,uncommon,G,G,"When this Equipment enters, attach it to target creature you control. When you do, equipped creature fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.)
Equipped creature gets +1/+1 and has trample.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",,,,"Fight, Equip",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/127/novel-nunchaku?utm_source=api
128,Party Dude,{G},1.0,Enchantment — Class,rare,G,G,"(Gain the next level as a sorcery to add its ability.)
When this Class enters, each player creates a Food token.
{1}{G}: Level 2
Whenever an artifact an opponent controls is put into a graveyard from the battlefield, draw a card.
{4}{G}: Level 3
Whenever one or more of your opponents are attacked, up to one target attacking creature gets +X/+X until end of turn, where X is the number of cards in your hand.",,,,Food,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/128/party-dude?utm_source=api
129,Primordial Pachyderm,{3}{G},4.0,Creature — Elephant Avatar,common,G,G,"Reach, trample
When this creature enters, you gain 2 life.",4,4,,"Reach, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/129/primordial-pachyderm?utm_source=api
130,Ragamuffin Raptor,{4}{G},5.0,Creature — Dinosaur,common,G,G,"When this creature enters, return up to one target creature or Food card from your graveyard to your hand.",4,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/130/ragamuffin-raptor?utm_source=api
131,"Rocksteady, Crash Courser",{4}{G}{G},6.0,Legendary Creature — Rhino Mutant,common,G,G,"Rocksteady can't be blocked by more than one creature.
Boars you control can't be blocked by more than one creature.
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",7,7,,"Landcycling, Forestcycling, Typecycling, Cycling",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/131/rocksteady-crash-courser?utm_source=api
132,Saved by the Shell,{1}{G},2.0,Instant,uncommon,G,G,"This spell costs {1} less to cast if you control a Turtle.
Put a +1/+1 counter on target creature you control. It gains trample, hexproof, and indestructible until end of turn.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/132/saved-by-the-shell?utm_source=api
133,Tenderize,{1}{G},2.0,Instant,common,G,G,Target creature you control deals damage equal to its power to target creature an opponent controls.,,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/133/tenderize?utm_source=api
134,Transdimensional Bovine,{2}{G},3.0,Creature — Ox Avatar,rare,G,G,"Flying
{T}: Add two mana of any one color.",0,4,,Flying,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/134/transdimensional-bovine?utm_source=api
135,Turtle Power!,{2}{G},3.0,Enchantment,rare,G,G,"Flash
Turtles you control get +2/+2.",,,,Flash,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/135/turtle-power!?utm_source=api
136,"Venus, Torn Between Worlds",{4}{G},5.0,Legendary Creature — Mutant Frog Turtle,uncommon,G,"G, U","Whenever Venus is dealt damage, put that many +1/+1 counters on her. (She must survive the damage to get the counters.)
Whenever a creature you control with a counter on it deals combat damage to a player, you may pay {U}. If you do, draw a card.",5,5,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/136/venus-torn-between-worlds?utm_source=api
137,West Wind Avatar,{5}{G}{G},7.0,Creature — Cat Spirit Avatar,uncommon,G,G,"Trample
Whenever this creature enters or attacks, you may sacrifice a token or a land. If you do, you gain 3 life.
Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, draw a card.",7,7,,"Disappear, Trample",Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/137/west-wind-avatar?utm_source=api
138,Zoo Escapees,{1}{G},2.0,Creature — Boar Rhino,common,G,G,"When this creature leaves the battlefield, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",2,2,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/138/zoo-escapees?utm_source=api
139,Baxter Stockman,{3}{U}{R},5.0,Legendary Creature — Human Scientist,uncommon,"R, U","R, U","When Baxter Stockman enters, create a 1/1 colorless Robot artifact creature token.
At the beginning of combat on your turn, target artifact creature you control gets +3/+0 and gains first strike and vigilance until end of turn.",3,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/139/baxter-stockman?utm_source=api
140,Bebop & Rocksteady,{1}{B/G}{B/G},3.0,Legendary Creature — Boar Rhino Mutant,rare,"B, G","B, G","Whenever Bebop & Rocksteady attack or block, sacrifice a permanent unless you discard a card.",7,5,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/140/bebop-&-rocksteady?utm_source=api
141,Brilliance Unleashed,{4}{U}{R},6.0,Sorcery,uncommon,"R, U","R, U","Choose one or both —
• Brilliance Unleashed deals 5 damage to target creature.
• Choose target artifact card in your graveyard. Return it to the battlefield if it's an artifact creature card. Otherwise, return it to the battlefield and it's a 3/3 Robot artifact creature with flying.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/141/brilliance-unleashed?utm_source=api
142,Dark Leo & Shredder,{W}{B},2.0,Legendary Creature — Mutant Ninja Turtle Human,mythic,"B, W","B, W","Sneak {W}{B}
Attacking Ninjas you control have deathtouch.
Whenever Dark Leo & Shredder deal combat damage to a player, create a 1/1 black Ninja creature token. Then if you control five or more Ninjas, that player loses half their life, rounded up.",1,3,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/142/dark-leo-&-shredder?utm_source=api
143,"Don & Leo, Problem Solvers",{3}{W/U}{W/U},5.0,Legendary Creature — Mutant Ninja Turtle,rare,"U, W","U, W","Vigilance
At the beginning of your end step, exile up to one target artifact you control and up to one target creature you control. Then return them to the battlefield under their owners' control.",4,6,,Vigilance,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/143/don-&-leo-problem-solvers?utm_source=api
144,"Don & Raph, Hard Science",{1}{U/R}{U/R},3.0,Legendary Creature — Mutant Ninja Turtle,rare,"R, U","R, U","Menace
Whenever Don & Raph attack, the next noncreature spell you cast this turn has affinity for artifacts. (It costs {1} less to cast for each artifact you control.)",2,4,,Menace,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/144/don-&-raph-hard-science?utm_source=api
145,EPF Point Squad,{1}{R/W}{R/W},3.0,Creature — Human Soldier,common,"R, W","R, W","Alliance — Whenever another creature you control enters, put a +1/+1 counter on this creature.",2,1,,Alliance,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/145/epf-point-squad?utm_source=api
146,Foot Elite,{2}{W/B},3.0,Creature — Human Ninja,common,"B, W","B, W","Whenever this creature attacks, another target creature you control gets +1/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",2,4,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/146/foot-elite?utm_source=api
147,Foot Ninjas,{4}{W/B}{W/B},6.0,Creature — Human Ninja,common,"B, W","B, W","Sneak {3}{W/B} (You may cast this spell for {3}{W/B} if you also return an unblocked attacker you control to hand during the declare blockers step. It enters tapped and attacking.)
When this creature enters, you gain 3 life.",5,5,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/147/foot-ninjas?utm_source=api
148,Genghis Frog,{G}{U},2.0,Legendary Creature — Frog Mutant Rogue,uncommon,"G, U","G, U","Trample
Whenever Genghis Frog or another Mutant you control enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",1,3,,Trample,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/148/genghis-frog?utm_source=api
149,Go Ninja Go,{R}{W},2.0,Sorcery,uncommon,"R, W","R, W","Choose one or both —
• Exile target creature you control, then return it to the battlefield under its owner's control.
• Go Ninja Go deals damage equal to the greatest power among creatures you control to target creature an opponent controls.",,,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/149/go-ninja-go?utm_source=api
150,Ice Cream Kitty,{1}{B/G},2.0,Artifact Creature — Food Cat Mutant,common,"B, G","B, G","{2}, Sacrifice another creature or token: Draw a card. Activate only as a sorcery.
{2}, {T}, Sacrifice this creature: You gain 3 life.",1,3,,,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/150/ice-cream-kitty?utm_source=api
151,"Karai, Future of the Foot",{1}{W}{B},3.0,Legendary Creature — Human Ninja,uncommon,"B, W","B, W","Sneak {2}{W}{B} (You may cast this spell for {2}{W}{B} if you also return an unblocked attacker you control to hand during the declare blockers step. She enters tapped and attacking.)
Whenever Karai deals combat damage to a player, return target creature card from your graveyard to your hand. If her sneak cost was paid this turn, instead return that card to the battlefield.",3,3,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/151/karai-future-of-the-foot?utm_source=api
152,Karai's Technique,{1}{W}{B},3.0,Sorcery,uncommon,"B, W","B, W","Sneak {W}{B} (You may cast this spell for {W}{B} if you also return an unblocked attacker you control to hand during the declare blockers step.)
Choose one or both —
• Target creature gets +3/+3 until end of turn.
• Target creature gets -3/-3 until end of turn.",,,,Sneak,Teenage Mutant Ninja Turtles,2026-03-06,https://scryfall.com/card/tmt/152/karais-technique?utm_source=api
