collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
93,Postmortem Professor,{1}{B},2.0,Creature — Zombie Warlock,rare,B,B,"This creature can't block.
Whenever this creature attacks, each opponent loses 1 life and you gain 1 life.
{1}{B}, Exile an instant or sorcery card from your graveyard: Return this card from your graveyard to the battlefield.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/93/postmortem-professor?utm_source=api
94,Pox Plague,{B}{B}{B}{B}{B},5.0,Sorcery,rare,B,B,"Each player loses half their life, then discards half the cards in their hand, then sacrifices half the permanents they control of their choice. Round down each time.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/94/pox-plague?utm_source=api
95,Pull from the Grave,{2}{B},3.0,Sorcery,common,B,B,Return up to two target creature cards from your graveyard to your hand. You gain 2 life.,,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/95/pull-from-the-grave?utm_source=api
96,Rabid Attack,{1}{B},2.0,Instant,uncommon,B,B,"Until end of turn, any number of target creatures you control each get +1/+0 and gain ""When this creature dies, draw a card.""",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/96/rabid-attack?utm_source=api
97,"Ral Zarek, Guest Lecturer",{1}{B}{B},3.0,Legendary Planeswalker — Ral,mythic,B,B,"+1: Surveil 2.
−1: Any number of target players each discard a card.
−2: Return target creature card with mana value 3 or less from your graveyard to the battlefield.
−7: Flip five coins. Target opponent skips their next X turns, where X is the number of coins that came up heads.",,,3,Surveil,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/97/ral-zarek-guest-lecturer?utm_source=api
98,Scathing Shadelock // Venomous Words,{4}{B} // {B},5.0,Creature — Snake Warlock // Sorcery,uncommon,B,B,,4,6,,Prepared,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/98/scathing-shadelock-venomous-words?utm_source=api
99,Scheming Silvertongue // Sign in Blood,{1}{B} // {B}{B},2.0,Creature — Vampire Warlock // Sorcery,rare,B,B,,1,3,,"Flying, Lifelink, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/99/scheming-silvertongue-sign-in-blood?utm_source=api
100,Send in the Pest,{1}{B},2.0,Sorcery,common,B,B,"Each opponent discards a card. You create a 1/1 black and green Pest creature token with ""Whenever this token attacks, you gain 1 life.""",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/100/send-in-the-pest?utm_source=api
101,Sneering Shadewriter,{4}{B},5.0,Creature — Vampire Warlock,common,B,B,"Flying
When this creature enters, each opponent loses 2 life and you gain 2 life.",3,3,,Flying,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/101/sneering-shadewriter?utm_source=api
102,Tragedy Feaster,{2}{B}{B},4.0,Creature — Demon,rare,B,B,"Trample
Ward—Discard a card.
Infusion — At the beginning of your end step, sacrifice a permanent unless you gained life this turn.",7,6,,"Infusion, Trample, Ward",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/102/tragedy-feaster?utm_source=api
103,Ulna Alley Shopkeep,{2}{B},3.0,Creature — Goblin Warlock,common,B,B,"Menace (This creature can't be blocked except by two or more creatures.)
Infusion — This creature gets +2/+0 as long as you gained life this turn.",2,3,,"Infusion, Menace",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/103/ulna-alley-shopkeep?utm_source=api
104,Wander Off,{3}{B},4.0,Instant,common,B,B,Exile target creature.,,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/104/wander-off?utm_source=api
105,Withering Curse,{1}{B}{B},3.0,Sorcery,mythic,B,B,"All creatures get -2/-2 until end of turn.
Infusion — If you gained life this turn, destroy all creatures instead.",,,,Infusion,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/105/withering-curse?utm_source=api
106,Ancestral Anger,{R},1.0,Sorcery,common,R,R,"Target creature gains trample and gets +X/+0 until end of turn, where X is 1 plus the number of cards named Ancestral Anger in your graveyard.
Draw a card.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/106/ancestral-anger?utm_source=api
107,Archaic's Agony,{4}{R},5.0,Sorcery,uncommon,R,R,"Converge — Archaic's Agony deals X damage to target creature, where X is the number of colors of mana spent to cast this spell. Exile cards from the top of your library equal to the excess damage dealt to that creature this way. You may play those cards until the end of your next turn.",,,,Converge,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/107/archaics-agony?utm_source=api
108,Artistic Process,{3}{R}{R},5.0,Sorcery,uncommon,R,R,"Choose one —
• Artistic Process deals 6 damage to target creature.
• Artistic Process deals 2 damage to each creature you don't control.
• Create a 3/3 blue and red Elemental creature token with flying. It gains haste until end of turn.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/108/artistic-process?utm_source=api
109,Blazing Firesinger // Seething Song,{2}{R} // {2}{R},3.0,Creature — Dwarf Bard // Instant,uncommon,R,R,,2,3,,Prepared,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/109/blazing-firesinger-seething-song?utm_source=api
110,Charging Strifeknight,{2}{R},3.0,Creature — Spirit Knight,uncommon,R,R,"Haste
{T}, Discard a card: Draw a card.",3,3,,Haste,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/110/charging-strifeknight?utm_source=api
111,Choreographed Sparks,{R}{R},2.0,Instant,rare,R,R,"This spell can't be copied.
Choose one or both —
• Copy target instant or sorcery spell you control. You may choose new targets for the copy.
• Copy target creature spell you control. The copy gains haste and ""At the beginning of the end step, sacrifice this token.""",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/111/choreographed-sparks?utm_source=api
112,Duel Tactics,{R},1.0,Sorcery,uncommon,R,R,"Duel Tactics deals 1 damage to target creature. It can't block this turn.
Flashback {1}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/112/duel-tactics?utm_source=api
113,Emeritus of Conflict // Lightning Bolt,{1}{R} // {R},2.0,Creature — Human Wizard // Instant,mythic,R,R,,2,2,,"First strike, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/113/emeritus-of-conflict-lightning-bolt?utm_source=api
114,Expressive Firedancer,{1}{R},2.0,Creature — Human Sorcerer,common,R,R,"Opus — Whenever you cast an instant or sorcery spell, this creature gets +1/+1 until end of turn. If five or more mana was spent to cast that spell, this creature also gains double strike until end of turn.",2,2,,Opus,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/114/expressive-firedancer?utm_source=api
115,Flashback,{R},1.0,Instant,rare,R,R,Target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.),,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/115/flashback?utm_source=api
116,Garrison Excavator,{3}{R},4.0,Creature — Orc Sorcerer,uncommon,R,R,"Menace (This creature can't be blocked except by two or more creatures.)
Whenever one or more cards leave your graveyard, create a 2/2 red and white Spirit creature token.",3,4,,Menace,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/116/garrison-excavator?utm_source=api
117,Goblin Glasswright // Craft with Pride,{1}{R} // {R},2.0,Creature — Goblin Sorcerer // Sorcery,common,R,R,,2,2,,"Treasure, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/117/goblin-glasswright-craft-with-pride?utm_source=api
118,Heated Argument,{4}{R},5.0,Instant,common,R,R,"Heated Argument deals 6 damage to target creature. You may exile a card from your graveyard. If you do, Heated Argument also deals 2 damage to that creature's controller.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/118/heated-argument?utm_source=api
119,Impractical Joke,{R},1.0,Sorcery,uncommon,R,R,Damage can't be prevented this turn. Impractical Joke deals 3 damage to up to one target creature or planeswalker.,,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/119/impractical-joke?utm_source=api
120,Improvisation Capstone,{5}{R}{R},7.0,Sorcery — Lesson,mythic,R,R,"Exile cards from the top of your library until you exile cards with total mana value 4 or greater. You may cast any number of spells from among them without paying their mana costs.
Paradigm (Then exile this spell. After you first resolve a spell with this name, you may cast a copy of it from exile without paying its mana cost at the beginning of each of your first main phases.)",,,,Paradigm,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/120/improvisation-capstone?utm_source=api
121,Living History,{1}{R},2.0,Enchantment,uncommon,R,R,"When this enchantment enters, create a 2/2 red and white Spirit creature token.
Whenever you attack, if a card left your graveyard this turn, target attacking creature gets +2/+0 until end of turn.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/121/living-history?utm_source=api
122,Maelstrom Artisan // Rocket Volley,{1}{R}{R} // {1}{R},3.0,Creature — Minotaur Sorcerer // Sorcery,rare,R,R,,3,2,,"Haste, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/122/maelstrom-artisan-rocket-volley?utm_source=api
123,Magmablood Archaic,{2/R}{2/R}{2/R},6.0,Creature — Avatar,rare,R,R,"Trample, reach
Converge — This creature enters with a +1/+1 counter on it for each color of mana spent to cast it.
Whenever you cast an instant or sorcery spell, creatures you control get +1/+0 until end of turn for each color of mana spent to cast that spell.",2,2,,"Reach, Converge, Trample",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/123/magmablood-archaic?utm_source=api
124,"Mica, Reader of Ruins",{3}{R},4.0,Legendary Creature — Human Artificer,uncommon,R,R,"Ward—Pay 3 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 3 life.)
Whenever you cast an instant or sorcery spell, you may sacrifice an artifact. If you do, copy that spell and you may choose new targets for the copy.",4,4,,Ward,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/124/mica-reader-of-ruins?utm_source=api
125,Molten-Core Maestro,{1}{R},2.0,Creature — Goblin Bard,rare,R,R,"Menace
Opus — Whenever you cast an instant or sorcery spell, put a +1/+1 counter on this creature. If five or more mana was spent to cast that spell, add an amount of {R} equal to this creature's power.",2,2,,"Menace, Opus",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/125/molten-core-maestro?utm_source=api
126,Pigment Wrangler // Striking Palette,{4}{R} // {R},5.0,Creature — Orc Sorcerer // Sorcery,uncommon,R,R,,4,4,,"Flying, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/126/pigment-wrangler-striking-palette?utm_source=api
127,Rearing Embermare,{4}{R},5.0,Creature — Horse Beast,common,R,R,"Reach, haste",4,5,,"Reach, Haste",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/127/rearing-embermare?utm_source=api
128,Rubble Rouser,{2}{R},3.0,Creature — Dwarf Sorcerer,common,R,R,"When this creature enters, you may discard a card. If you do, draw a card.
{T}, Exile a card from your graveyard: Add {R}. When you do, this creature deals 1 damage to each opponent.",1,4,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/128/rubble-rouser?utm_source=api
129,Seize the Spoils,{2}{R},3.0,Sorcery,common,R,R,"As an additional cost to cast this spell, discard a card.
Draw two cards and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,,Treasure,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/129/seize-the-spoils?utm_source=api
130,Steal the Show,{2}{R},3.0,Sorcery,rare,R,R,"Choose one or both —
• Target player discards any number of cards, then draws that many cards.
• Steal the Show deals damage equal to the number of instant and sorcery cards in your graveyard to target creature or planeswalker.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/130/steal-the-show?utm_source=api
131,Strife Scholar // Awaken the Ages,{2}{R} // {5}{R},3.0,Creature — Orc Sorcerer // Sorcery,common,R,R,,3,2,,"Prepared, Ward",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/131/strife-scholar-awaken-the-ages?utm_source=api
132,Tablet of Discovery,{2}{R},3.0,Artifact,uncommon,R,R,"When this artifact enters, mill a card. You may play that card this turn. (To mill a card, put the top card of your library into your graveyard.)
{T}: Add {R}.
{T}: Add {R}{R}. Spend this mana only to cast instant and sorcery spells.",,,,Mill,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/132/tablet-of-discovery?utm_source=api
133,Tackle Artist,{3}{R},4.0,Creature — Orc Sorcerer,common,R,R,"Trample
Opus — Whenever you cast an instant or sorcery spell, put a +1/+1 counter on this creature. If five or more mana was spent to cast that spell, put two +1/+1 counters on this creature instead.",4,3,,"Trample, Opus",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/133/tackle-artist?utm_source=api
134,Thunderdrum Soloist,{1}{R},2.0,Creature — Dwarf Bard,uncommon,R,R,"Reach
Opus — Whenever you cast an instant or sorcery spell, this creature deals 1 damage to each opponent. If five or more mana was spent to cast that spell, this creature deals 3 damage to each opponent instead.",1,3,,"Reach, Opus",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/134/thunderdrum-soloist?utm_source=api
135,Tome Blast,{1}{R},2.0,Sorcery,common,R,R,"Tome Blast deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,Flashback,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/135/tome-blast?utm_source=api
136,Unsubtle Mockery,{2}{R},3.0,Instant,common,R,R,Unsubtle Mockery deals 4 damage to target creature. Surveil 1. (Look at the top card of your library. You may put it into your graveyard.),,,,Surveil,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/136/unsubtle-mockery?utm_source=api
137,Zealous Lorecaster,{5}{R},6.0,Creature — Giant Sorcerer,common,R,R,"When this creature enters, return target instant or sorcery card from your graveyard to your hand.",4,4,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/137/zealous-lorecaster?utm_source=api
138,Aberrant Manawurm,{3}{G},4.0,Creature — Wurm,uncommon,G,G,"Trample
Whenever you cast an instant or sorcery spell, this creature gets +X/+0 until end of turn, where X is the amount of mana spent to cast that spell.",2,5,,Trample,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/138/aberrant-manawurm?utm_source=api
139,Additive Evolution,{3}{G}{G},5.0,Enchantment,uncommon,G,G,"When this enchantment enters, create a 0/0 green and blue Fractal creature token. Put three +1/+1 counters on it.
At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. It gains vigilance until end of turn.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/139/additive-evolution?utm_source=api
140,Ambitious Augmenter,{G},1.0,Creature — Turtle Wizard,rare,G,G,"Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)
When this creature dies, if it had one or more counters on it, create a 0/0 green and blue Fractal creature token, then put this creature's counters on that token.",1,1,,Increment,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/140/ambitious-augmenter?utm_source=api
141,Burrog Barrage,{1}{G},2.0,Instant,common,G,G,Target creature you control gets +1/+0 until end of turn if you've cast another instant or sorcery spell this turn. Then it deals damage equal to its power to up to one target creature an opponent controls.,,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/141/burrog-barrage?utm_source=api
142,Chelonian Tackle,{2}{G},3.0,Sorcery,uncommon,G,G,Target creature you control gets +0/+10 until end of turn. Then it fights up to one target creature an opponent controls. (Each deals damage equal to its power to the other.),,,,Fight,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/142/chelonian-tackle?utm_source=api
143,Comforting Counsel,{1}{G},2.0,Enchantment,rare,G,G,"Whenever you gain life, put a growth counter on this enchantment.
As long as there are five or more growth counters on this enchantment, creatures you control get +3/+3.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/143/comforting-counsel?utm_source=api
144,Efflorescence,{2}{G},3.0,Instant,common,G,G,"Put two +1/+1 counters on target creature.
Infusion — If you gained life this turn, that creature also gains trample and indestructible until end of turn.",,,,Infusion,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/144/efflorescence?utm_source=api
145,Emeritus of Abundance // Regrowth,{2}{G} // {1}{G},3.0,Creature — Elf Druid // Sorcery,mythic,G,G,,3,4,,"Vigilance, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/145/emeritus-of-abundance-regrowth?utm_source=api
146,"Emil, Vastlands Roamer",{2}{G},3.0,Legendary Creature — Elf Druid,uncommon,G,G,"Creatures you control with +1/+1 counters on them have trample.
{4}{G}, {T}: Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it, where X is the number of differently named lands you control.",3,3,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/146/emil-vastlands-roamer?utm_source=api
147,Environmental Scientist,{1}{G},2.0,Creature — Human Druid,uncommon,G,G,"When this creature enters, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/147/environmental-scientist?utm_source=api
148,Follow the Lumarets,{1}{G},2.0,Sorcery,common,G,G,"Infusion — Look at the top four cards of your library. You may reveal a creature or land card from among them and put it into your hand. If you gained life this turn, you may instead reveal two creature and/or land cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.",,,,Infusion,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/148/follow-the-lumarets?utm_source=api
149,Germination Practicum,{3}{G}{G},5.0,Sorcery — Lesson,mythic,G,G,"Put two +1/+1 counters on each creature you control.
Paradigm (Then exile this spell. After you first resolve a spell with this name, you may cast a copy of it from exile without paying its mana cost at the beginning of each of your first main phases.)",,,,Paradigm,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/149/germination-practicum?utm_source=api
150,Glorious Decay,{1}{G},2.0,Instant,common,G,G,"Choose one —
• Destroy target artifact.
• Glorious Decay deals 4 damage to target creature with flying.
• Exile target card from a graveyard. Draw a card.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/150/glorious-decay?utm_source=api
151,Hungry Graffalon,{3}{G},4.0,Creature — Giraffe,common,G,G,"Reach
Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)",3,4,,"Reach, Increment",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/151/hungry-graffalon?utm_source=api
152,Infirmary Healer // Stream of Life,{1}{G} // {X}{G},2.0,Creature — Cat Cleric // Sorcery,uncommon,G,G,,2,3,,Prepared,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/152/infirmary-healer-stream-of-life?utm_source=api
153,Lumaret's Favor,{1}{G},2.0,Instant,uncommon,G,G,"Infusion — When you cast this spell, copy it if you gained life this turn. You may choose new targets for the copy.
Target creature gets +2/+4 until end of turn.",,,,Infusion,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/153/lumarets-favor?utm_source=api
154,Mindful Biomancer,{1}{G},2.0,Creature — Dryad Druid,common,G,G,"When this creature enters, you gain 1 life.
{2}{G}: This creature gets +2/+2 until end of turn. Activate only once each turn.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/154/mindful-biomancer?utm_source=api
155,Noxious Newt,{1}{G},2.0,Creature — Salamander,common,G,G,"Deathtouch
{T}: Add {G}.",1,2,,Deathtouch,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/155/noxious-newt?utm_source=api
156,Oracle's Restoration,{G},1.0,Sorcery,common,G,G,Target creature you control gets +1/+1 until end of turn. You draw a card and gain 1 life.,,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/156/oracles-restoration?utm_source=api
157,Pestbrood Sloth,{3}{G},4.0,Creature — Plant Sloth,uncommon,G,G,"Reach
When this creature dies, create two 1/1 black and green Pest creature tokens with ""Whenever this token attacks, you gain 1 life.""",4,4,,Reach,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/157/pestbrood-sloth?utm_source=api
158,Planar Engineering,{3}{G},4.0,Sorcery,rare,G,G,"Sacrifice two lands. Search your library for four basic land cards, put them onto the battlefield tapped, then shuffle.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/158/planar-engineering?utm_source=api
159,Shopkeeper's Bane,{2}{G},3.0,Creature — Badger Pest,common,G,G,"Trample
Whenever this creature attacks, you gain 2 life.",4,2,,Trample,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/159/shopkeepers-bane?utm_source=api
160,Slumbering Trudge,{X}{G},1.0,Creature — Plant Beast,rare,G,G,"This creature enters with a number of stun counters on it equal to three minus X. If X is 2 or less, it enters tapped.",6,6,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/160/slumbering-trudge?utm_source=api
161,Snarl Song,{5}{G},6.0,Sorcery,uncommon,G,G,"Converge — Create two 0/0 green and blue Fractal creature tokens. Put X +1/+1 counters on each of them and you gain X life, where X is the number of colors of mana spent to cast this spell.",,,,Converge,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/161/snarl-song?utm_source=api
162,Studious First-Year // Rampant Growth,{G} // {1}{G},1.0,Creature — Bear Wizard // Sorcery,common,G,G,,1,1,,Prepared,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/162/studious-first-year-rampant-growth?utm_source=api
163,Tenured Concocter,{4}{G},5.0,Creature — Troll Druid,common,G,G,"Vigilance
Whenever this creature becomes the target of a spell or ability an opponent controls, you may draw a card.
Infusion — This creature gets +2/+0 as long as you gained life this turn.",4,5,,"Infusion, Vigilance",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/163/tenured-concocter?utm_source=api
164,Thornfist Striker,{2}{G},3.0,Creature — Elf Druid,uncommon,G,G,"Ward {1} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {1}.)
Infusion — Creatures you control get +1/+0 and have trample as long as you gained life this turn.",3,3,,"Infusion, Ward",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/164/thornfist-striker?utm_source=api
165,Topiary Lecturer,{2}{G},3.0,Creature — Elf Druid,uncommon,G,G,"Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)
{T}: Add an amount of {G} equal to this creature's power.",1,2,,Increment,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/165/topiary-lecturer?utm_source=api
166,Vastlands Scavenger // Bind to Life,{1}{G}{G} // {4}{G},3.0,Creature — Bear Druid // Instant,rare,G,G,,4,4,,"Prepared, Mill, Deathtouch",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/166/vastlands-scavenger-bind-to-life?utm_source=api
167,Wild Hypothesis,{X}{G},1.0,Sorcery,common,G,G,"Create a 0/0 green and blue Fractal creature token. Put X +1/+1 counters on it.
Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",,,,Surveil,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/167/wild-hypothesis?utm_source=api
168,Wildgrowth Archaic,{2/G}{2/G},4.0,Creature — Avatar,rare,G,G,"Trample, reach
Converge — This creature enters with a +1/+1 counter on it for each color of mana spent to cast it.
Whenever you cast a creature spell, that creature enters with X additional +1/+1 counters on it, where X is the number of colors of mana spent to cast it.",0,0,,"Reach, Converge, Trample",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/168/wildgrowth-archaic?utm_source=api
169,Zimone's Experiment,{3}{G},4.0,Sorcery,uncommon,G,G,"Look at the top five cards of your library. You may reveal up to two creature and/or land cards from among them, then put the rest on the bottom of your library in a random order. Put all land cards revealed this way onto the battlefield tapped and put all creature cards revealed this way into your hand.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/169/zimones-experiment?utm_source=api
170,"Abigale, Poet Laureate // Heroic Stanza",{1}{W}{B} // {1}{W/B},3.0,Legendary Creature — Bird Bard // Sorcery,uncommon,"B, W","B, W",,2,3,,"Flying, Prepared",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/170/abigale-poet-laureate-heroic-stanza?utm_source=api
171,Abstract Paintmage,{U}{U/R}{R},3.0,Creature — Djinn Sorcerer,uncommon,"R, U","R, U","At the beginning of your first main phase, add {U}{R}. Spend this mana only to cast instant and sorcery spells.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/171/abstract-paintmage?utm_source=api
172,Applied Geometry,{2}{G}{U},4.0,Sorcery,rare,"G, U","G, U","Create a token that's a copy of target non-Aura permanent you control, except it's a 0/0 Fractal creature in addition to its other types. Put six +1/+1 counters on it.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/172/applied-geometry?utm_source=api
173,Ark of Hunger,{2}{R}{W},4.0,Artifact,rare,"R, W","R, W","Whenever one or more cards leave your graveyard, this artifact deals 1 damage to each opponent and you gain 1 life.
{T}: Mill a card. You may play that card this turn.",,,,Mill,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/173/ark-of-hunger?utm_source=api
174,"Aziza, Mage Tower Captain",{R}{W},2.0,Legendary Creature — Djinn Sorcerer,rare,"R, W","R, W","Whenever you cast an instant or sorcery spell, you may tap three untapped creatures you control. If you do, copy that spell. You may choose new targets for the copy.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/174/aziza-mage-tower-captain?utm_source=api
175,"Berta, Wise Extrapolator",{2}{G}{U},4.0,Legendary Creature — Frog Druid,rare,"G, U","G, U","Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)
Whenever one or more +1/+1 counters are put on Berta, add one mana of any color.
{X}, {T}: Create a 0/0 green and blue Fractal creature token and put X +1/+1 counters on it.",1,4,,Increment,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/175/berta-wise-extrapolator?utm_source=api
176,"Blech, Loafing Pest",{1}{B}{G},3.0,Legendary Creature — Pest,rare,"B, G","B, G","Whenever you gain life, put a +1/+1 counter on each Pest, Bat, Insect, Snake, and Spider you control.",3,4,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/176/blech-loafing-pest?utm_source=api
177,Bogwater Lumaret,{B}{G},2.0,Creature — Spirit Frog,common,"B, G","B, G","Whenever this creature or another creature you control enters, you gain 1 life.",2,2,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/177/bogwater-lumaret?utm_source=api
178,Borrowed Knowledge,{2}{R}{W},4.0,Sorcery,uncommon,"R, W","R, W","Choose one —
• Discard your hand, then draw cards equal to the number of cards in target opponent's hand.
• Discard your hand, then draw cards equal to the number of cards discarded this way.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/178/borrowed-knowledge?utm_source=api
179,Cauldron of Essence,{1}{B}{G},3.0,Artifact,rare,"B, G","B, G","Whenever a creature you control dies, each opponent loses 1 life and you gain 1 life.
{1}{B}{G}, {T}, Sacrifice a creature: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery.",,,,,Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/179/cauldron-of-essence?utm_source=api
180,Colorstorm Stallion,{1}{U}{R},3.0,Creature — Elemental Horse,rare,"R, U","R, U","Ward {1}, haste
Opus — Whenever you cast an instant or sorcery spell, this creature gets +1/+1 until end of turn. If five or more mana was spent to cast that spell, create a token that's a copy of this creature.",3,3,,"Haste, Ward, Opus",Secrets of Strixhaven,2026-04-24,https://scryfall.com/card/sos/180/colorstorm-stallion?utm_source=api
