collector_number,name,mana_cost,cmc,type_line,rarity,colors,color_identity,oracle_text,power,toughness,loyalty,keywords,set_name,released_at,scryfall_uri
85,Spider-Punk,{1}{R},2.0,Legendary Creature — Spider Human Hero,rare,R,R,"Riot (This creature enters with your choice of a +1/+1 counter or haste.)
Other Spiders you control have riot.
Spells and abilities can't be countered.
Damage can't be prevented.",2,1,,Riot,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/85/spider-punk?utm_source=api
86,Raging Goblinoids,{4}{R},5.0,Creature — Goblin Berserker Villain,uncommon,R,R,"Haste
Mayhem {2}{R} (You may cast this card from your graveyard for {2}{R} if you discarded it this turn. Timing rules still apply.)",5,4,,"Mayhem, Haste",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/86/raging-goblinoids?utm_source=api
87,Maximum Carnage,{4}{R},5.0,Enchantment — Saga,rare,R,R,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Until your next turn, each creature attacks each combat if able and attacks a player other than you if able.
II — Add {R}{R}{R}.
III — This Saga deals 5 damage to each opponent.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/87/maximum-carnage?utm_source=api
88,J. Jonah Jameson,{2}{R},3.0,Legendary Creature — Human Citizen,rare,R,R,"When J. Jonah Jameson enters, suspect up to one target creature. (A suspected creature has menace and can't block.)
Whenever a creature you control with menace attacks, create a Treasure token.",2,2,,Treasure,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/88/j-jonah-jameson?utm_source=api
89,Gwen Stacy // Ghost-Spider,,2.0,Legendary Creature — Human Performer Hero // Legendary Creature — Spider Human Hero,mythic,,"R, U, W",,,,,"Flying, Vigilance, Transform, Haste",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/89/gwen-stacy-ghost-spider?utm_source=api
90,Shadow of the Goblin,{1}{R},2.0,Enchantment,rare,R,R,"Unreliable Visions — At the beginning of your first main phase, discard a card. If you do, draw a card.
Undying Vengeance — Whenever you play a land or cast a spell from anywhere other than your hand, this enchantment deals 1 damage to each opponent.",,,,Undying,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/90/shadow-of-the-goblin?utm_source=api
91,Superior Foes of Spider-Man,{2}{R},3.0,Creature — Human Rogue Villain,uncommon,R,R,"Trample
Whenever you cast a spell with mana value 4 or greater, you may exile the top card of your library. If you do, you may play that card until you exile another card with this creature.",3,3,,Trample,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/91/superior-foes-of-spider-man?utm_source=api
92,Spinneret and Spiderling,{R},1.0,Legendary Creature — Spider Human Hero,rare,R,R,"Whenever you attack with two or more Spiders, put a +1/+1 counter on Spinneret and Spiderling.
Whenever Spinneret and Spiderling deals 4 or more damage, exile the top card of your library. Until the end of your next turn, you may play that card.",1,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/92/spinneret-and-spiderling?utm_source=api
93,Romantic Rendezvous,{1}{R},2.0,Sorcery,common,R,R,"Discard a card, then draw two cards.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/93/romantic-rendezvous?utm_source=api
94,Spider-Islanders,{3}{R},4.0,Creature — Spider Horror Citizen,common,R,R,Mayhem {1}{R} (You may cast this card from your graveyard for {1}{R} if you discarded it this turn. Timing rules still apply.),4,3,,Mayhem,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/94/spider-islanders?utm_source=api
95,Shock,{R},1.0,Instant,common,R,R,Shock deals 2 damage to any target.,,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/95/shock?utm_source=api
96,Masked Meower,{R},1.0,Creature — Spider Cat Hero,common,R,R,"Haste
Discard a card, Sacrifice this creature: Draw a card.",1,1,,Haste,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/96/masked-meower?utm_source=api
97,"Spider-Gwen, Free Spirit",{2}{R},3.0,Legendary Creature — Spider Human Hero,common,R,R,"Reach
Whenever Spider-Gwen becomes tapped, you may discard a card. If you do, draw a card.",2,3,,Reach,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/97/spider-gwen-free-spirit?utm_source=api
98,Wisecrack,{2}{R},3.0,Instant,uncommon,R,R,"Target creature deals damage equal to its power to itself. If that creature is attacking, Wisecrack deals 2 damage to that creature's controller.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/98/wisecrack?utm_source=api
99,Pictures of Spider-Man,{2}{G},3.0,Artifact,uncommon,G,G,"When this artifact enters, look at the top five cards of your library. You may reveal up to two creature cards from among them and put them into your hand. Put the rest on the bottom of your library in a random order.
{1}, {T}, Sacrifice this artifact: Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",,,,Treasure,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/99/pictures-of-spider-man?utm_source=api
100,"Spider-Rex, Daring Dino",{4}{G}{G},6.0,Legendary Creature — Spider Dinosaur Hero,common,G,G,"Reach, trample
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)",6,6,,"Reach, Trample, Ward",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/100/spider-rex-daring-dino?utm_source=api
101,"Spiders-Man, Heroic Horde",{1}{G},2.0,Legendary Creature — Spider Hero,uncommon,G,G,"Web-slinging {4}{G}{G} (You may cast this spell for {4}{G}{G} if you also return a tapped creature you control to its owner's hand.)
When Spiders-Man enters, if they were cast using web-slinging, you gain 3 life and create two 2/1 green Spider creature tokens with reach.",2,3,,Web-slinging,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/101/spiders-man-heroic-horde?utm_source=api
102,Miles Morales // Ultimate Spider-Man,,2.0,Legendary Creature — Human Citizen Hero // Legendary Creature — Spider Human Hero,mythic,,"G, R, W",,,,,"Transform, First strike, Haste",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/102/miles-morales-ultimate-spider-man?utm_source=api
103,Kraven's Cats,{1}{G},2.0,Creature — Cat Villain,common,G,G,{2}{G}: This creature gets +2/+2 until end of turn. Activate only once each turn.,2,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/103/kravens-cats?utm_source=api
104,Guy in the Chair,{2}{G},3.0,Creature — Human Advisor,common,G,G,"{T}: Add one mana of any color.
Web Support — {2}{G}, {T}: Put a +1/+1 counter on target Spider. Activate only as a sorcery.",2,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/104/guy-in-the-chair?utm_source=api
105,Radioactive Spider,{G},1.0,Creature — Spider,rare,G,G,"Reach, deathtouch
Fateful Bite — {2}, Sacrifice this creature: Search your library for a Spider Hero card, reveal it, put it into your hand, then shuffle. Activate only as a sorcery.",1,1,,"Reach, Deathtouch",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/105/radioactive-spider?utm_source=api
106,Professional Wrestler,{3}{G},4.0,Creature — Human Warrior Performer,common,G,G,"When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")
This creature can't be blocked by more than one creature.",4,4,,Treasure,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/106/professional-wrestler?utm_source=api
107,Grow Extra Arms,{1}{G},2.0,Instant,common,G,G,"This spell costs {1} less to cast if it targets a Spider.
Target creature gets +4/+4 until end of turn.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/107/grow-extra-arms?utm_source=api
108,"Lizard, Connors's Curse",{2}{G}{G},4.0,Legendary Creature — Lizard Villain,rare,G,G,"Trample
Lizard Formula — When Lizard, Connors's Curse enters, up to one other target creature loses all abilities and becomes a green Lizard creature with base power and toughness 4/4.",5,5,,Trample,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/108/lizard-connorss-curse?utm_source=api
109,Lurking Lizards,{1}{G},2.0,Creature — Lizard Villain,common,G,G,"Trample
Whenever you cast a spell with mana value 4 or greater, put a +1/+1 counter on this creature.",1,3,,Trample,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/109/lurking-lizards?utm_source=api
110,"Ezekiel Sims, Spider-Totem",{4}{G},5.0,Legendary Creature — Spider Human Advisor,uncommon,G,G,"Reach
At the beginning of combat on your turn, target Spider you control gets +2/+2 until end of turn.",3,5,,Reach,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/110/ezekiel-sims-spider-totem?utm_source=api
111,Kapow!,{2}{G},3.0,Sorcery,common,G,G,Put a +1/+1 counter on target creature you control. It fights target creature an opponent controls. (Each deals damage equal to its power to the other.),,,,Fight,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/111/kapow!?utm_source=api
112,Wall Crawl,{3}{G},4.0,Enchantment,uncommon,G,G,"When this enchantment enters, create a 2/1 green Spider creature token with reach, then you gain 1 life for each Spider you control.
Spiders you control get +1/+1 and can't be blocked by creatures with defender.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/112/wall-crawl?utm_source=api
113,"Sandman, Shifting Scoundrel",{1}{G}{G},3.0,Legendary Creature — Sand Elemental Villain,rare,G,G,"Sandman's power and toughness are each equal to the number of lands you control.
Sandman can't be blocked by creatures with power 2 or less.
{3}{G}{G}: Return this card and target land card from your graveyard to the battlefield tapped.",*,*,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/113/sandman-shifting-scoundrel?utm_source=api
114,Scout the City,{1}{G},2.0,Sorcery,common,G,G,"Choose one —
• Look Around — Mill three cards. You may put a permanent card from among them into your hand. You gain 3 life. (To mill three cards, put the top three cards of your library into your graveyard.)
• Bring Down — Destroy target creature with flying.",,,,Mill,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/114/scout-the-city?utm_source=api
115,Damage Control Crew,{3}{G},4.0,Creature — Human Citizen,uncommon,G,G,"When this creature enters, choose one —
• Repair — Return target card with mana value 4 or greater from your graveyard to your hand.
• Impound — Exile target artifact or enchantment.",3,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/115/damage-control-crew?utm_source=api
116,Strength of Will,{1}{G},2.0,Instant,rare,G,G,"Until end of turn, target creature you control gains indestructible and ""Whenever this creature is dealt damage, put that many +1/+1 counters on it.""",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/116/strength-of-will?utm_source=api
117,Supportive Parents,{2}{G},3.0,Creature — Human Citizen,uncommon,G,G,Tap two untapped creatures you control: Add one mana of any color.,3,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/117/supportive-parents?utm_source=api
118,"Spider-Ham, Peter Porker",{1}{G},2.0,Legendary Creature — Spider Boar Hero,rare,G,G,"When Spider-Ham enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Animal May-Ham — Other Spiders, Boars, Bats, Bears, Birds, Cats, Dogs, Frogs, Jackals, Lizards, Mice, Otters, Rabbits, Raccoons, Rats, Squirrels, Turtles, and Wolves you control get +1/+1.",2,2,,"Food, Animal May-Ham",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/118/spider-ham-peter-porker?utm_source=api
119,Terrific Team-Up,{3}{G},4.0,Instant,uncommon,G,G,"This spell costs {2} less to cast if you control a permanent with mana value 4 or greater.
One or two target creatures you control each get +1/+0 until end of turn. They each deal damage equal to their power to target creature an opponent controls.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/119/terrific-team-up?utm_source=api
120,Web of Life and Destiny,{6}{G}{G},8.0,Enchantment,mythic,G,G,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
At the beginning of combat on your turn, look at the top five cards of your library. You may put a creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",,,,Convoke,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/120/web-of-life-and-destiny?utm_source=api
121,Kraven's Last Hunt,{3}{G},4.0,Enchantment — Saga,rare,G,G,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Mill five cards. When you do, this Saga deals damage equal to the greatest power among creature cards in your graveyard to target creature.
II — Target creature you control gets +2/+2 until end of turn.
III — Return target creature card from your graveyard to your hand.",,,,Mill,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/121/kravens-last-hunt?utm_source=api
122,"Spider-Man, Brooklyn Visionary",{4}{G},5.0,Legendary Creature — Spider Human Hero,common,G,G,"Web-slinging {2}{G} (You may cast this spell for {2}{G} if you also return a tapped creature you control to its owner's hand.)
When Spider-Man enters, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",4,3,,Web-slinging,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/122/spider-man-brooklyn-visionary?utm_source=api
123,"Silk, Web Weaver",{2}{G}{W},4.0,Legendary Creature — Spider Human Hero,rare,"G, W","G, W","Web-slinging {1}{G}{W} (You may cast this spell for {1}{G}{W} if you also return a tapped creature you control to its owner's hand.)
Whenever you cast a creature spell, create a 1/1 green and white Human Citizen creature token.
{3}{G}{W}: Creatures you control get +2/+2 and gain vigilance until end of turn.",3,5,,Web-slinging,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/123/silk-web-weaver?utm_source=api
124,Spider-Man India,{3}{G}{W},5.0,Legendary Creature — Spider Human Hero,uncommon,"G, W","G, W","Web-slinging {1}{G}{W} (You may cast this spell for {1}{G}{W} if you also return a tapped creature you control to its owner's hand.)
Pavitr's Sevā — Whenever you cast a creature spell, put a +1/+1 counter on target creature you control. It gains flying until end of turn.",4,4,,Web-slinging,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/124/spider-man-india?utm_source=api
125,Biorganic Carapace,{2}{W}{U},4.0,Artifact — Equipment,rare,"U, W","U, W","When this Equipment enters, attach it to target creature you control.
Equipped creature gets +2/+2 and has ""Whenever this creature deals combat damage to a player, draw a card for each modified creature you control."" (Equipment, Auras you control, and counters are modifications.)
Equip {2}",,,,Equip,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/125/biorganic-carapace?utm_source=api
126,"Scarlet Spider, Ben Reilly",{1}{R}{G},3.0,Legendary Creature — Spider Human Hero,rare,"G, R","G, R","Web-slinging {R}{G} (You may cast this spell for {R}{G} if you also return a tapped creature you control to its owner's hand.)
Trample
Sensational Save — If Scarlet Spider was cast using web-slinging, he enters with X +1/+1 counters on him, where X is the mana value of the returned creature.",4,3,,"Trample, Web-slinging",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/126/scarlet-spider-ben-reilly?utm_source=api
127,Kraven the Hunter,{1}{B}{G},3.0,Legendary Creature — Human Warrior Villain,rare,"B, G","B, G","Trample
Whenever a creature an opponent controls with the greatest power among creatures that player controls dies, draw a card and put a +1/+1 counter on Kraven the Hunter.",4,3,,Trample,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/127/kraven-the-hunter?utm_source=api
128,"Prowler, Clawed Thief",{1}{U}{B},3.0,Legendary Creature — Human Rogue Villain,uncommon,"B, U","B, U","Menace (This creature can't be blocked except by two or more creatures.)
Whenever another Villain you control enters, Prowler connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on this creature.)",2,3,,"Menace, Connive",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/128/prowler-clawed-thief?utm_source=api
129,Cheering Crowd,{1}{R/G},2.0,Creature — Human Citizen,rare,"G, R","G, R","At the beginning of each player's first main phase, that player may put a +1/+1 counter on this creature. If they do, they add {C} for each counter on it.",2,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/129/cheering-crowd?utm_source=api
130,"Sun-Spider, Nimble Webber",{3}{W/U},4.0,Legendary Creature — Spider Human Hero,uncommon,"U, W","U, W","During your turn, Sun-Spider has flying.
When Sun-Spider enters, search your library for an Aura or Equipment card, reveal it, put it into your hand, then shuffle.",3,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/130/sun-spider-nimble-webber?utm_source=api
131,"Shriek, Treblemaker",{2}{B/R},3.0,Legendary Creature — Mutant Villain,uncommon,"B, R","B, R","At the beginning of your first main phase, you may discard a card. When you do, target creature can't block this turn.
Sonic Blast — Whenever a creature an opponent controls dies, Shriek deals 1 damage to that player.",2,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/131/shriek-treblemaker?utm_source=api
132,Mary Jane Watson,{1}{G/W},2.0,Legendary Creature — Human Performer,rare,"G, W","G, W","Whenever a Spider you control enters, draw a card. This ability triggers only once each turn.",2,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/132/mary-jane-watson?utm_source=api
133,"Carnage, Crimson Chaos",{2}{B}{R},4.0,Legendary Creature — Symbiote Villain,rare,"B, R","B, R","Trample
When Carnage enters, return target creature card with mana value 3 or less from your graveyard to the battlefield. It gains ""This creature attacks each combat if able"" and ""When this creature deals combat damage to a player, sacrifice it.""
Mayhem {B}{R}",4,3,,"Mayhem, Trample",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/133/carnage-crimson-chaos?utm_source=api
134,Web-Warriors,{4}{G/W},5.0,Creature — Spider Hero,uncommon,"G, W","G, W","When this creature enters, put a +1/+1 counter on each other creature you control.",4,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/134/web-warriors?utm_source=api
135,"Kraven, Proud Predator",{1}{R}{G},3.0,Legendary Creature — Human Warrior Villain,uncommon,"G, R","G, R","Vigilance
Top of the Food Chain — Kraven's power is equal to the greatest mana value among permanents you control.",*,4,,Vigilance,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/135/kraven-proud-predator?utm_source=api
136,"Jackal, Genius Geneticist",{G}{U},2.0,Legendary Creature — Human Scientist Villain,rare,"G, U","G, U","Trample
Whenever you cast a creature spell with mana value equal to Jackal's power, copy that spell, except the copy isn't legendary. Then put a +1/+1 counter on Jackal. (The copy becomes a token.)",1,1,,Trample,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/136/jackal-genius-geneticist?utm_source=api
137,Gallant Citizen,{G/W}{G/W},2.0,Creature — Human Citizen,common,"G, W","G, W","When this creature enters, draw a card.",1,1,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/137/gallant-citizen?utm_source=api
138,"Araña, Heart of the Spider",{1}{R}{W},3.0,Legendary Creature — Spider Human Hero,rare,"R, W","R, W","Whenever you attack, put a +1/+1 counter on target attacking creature.
Whenever a modified creature you control deals combat damage to a player, exile the top card of your library. You may play that card this turn. (Equipment, Auras you control, and counters are modifications.)",3,3,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/138/ara%C3%B1a-heart-of-the-spider?utm_source=api
139,"Spider-Girl, Legacy Hero",{G}{W},2.0,Legendary Creature — Spider Human Hero,uncommon,"G, W","G, W","During your turn, Spider-Girl has flying.
When Spider-Girl leaves the battlefield, create a 1/1 green and white Human Citizen creature token.",2,2,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/139/spider-girl-legacy-hero?utm_source=api
140,Superior Spider-Man,{2}{U}{B},4.0,Legendary Creature — Spider Human Hero,rare,"B, U","B, U","Mind Swap — You may have Superior Spider-Man enter as a copy of any creature card in a graveyard, except his name is Superior Spider-Man and he's a 4/4 Spider Human Hero in addition to his other types. When you do, exile that card.",4,4,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/140/superior-spider-man?utm_source=api
141,"Scarlet Spider, Kaine",{B}{R},2.0,Legendary Creature — Spider Human Hero,uncommon,"B, R","B, R","Menace (This creature can't be blocked except by two or more creatures.)
When Scarlet Spider enters, you may discard a card. If you do, put a +1/+1 counter on him.
Mayhem {B/R} (You may cast this card from your graveyard for {B/R} if you discarded it this turn. Timing rules still apply.)",2,1,,"Mayhem, Menace",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/141/scarlet-spider-kaine?utm_source=api
142,Pumpkin Bombardment,{B/R},1.0,Sorcery,common,"B, R","B, R","As an additional cost to cast this spell, discard a card or pay {2}.
Pumpkin Bombardment deals 3 damage to target creature.",,,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/142/pumpkin-bombardment?utm_source=api
143,"SP//dr, Piloted by Peni",{3}{W}{U},5.0,Legendary Artifact Creature — Spider Hero,uncommon,"U, W","U, W","Vigilance
When SP//dr enters, put a +1/+1 counter on target creature.
Whenever a modified creature you control deals combat damage to a player, draw a card. (Equipment, Auras you control, and counters are modifications.)",4,4,,Vigilance,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/143/spdr-piloted-by-peni?utm_source=api
144,Spider Manifestation,{1}{R/G},2.0,Creature — Spider Avatar,common,"G, R","G, R","Reach
{T}: Add {R} or {G}.
Whenever you cast a spell with mana value 4 or greater, untap this creature.",2,2,,Reach,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/144/spider-manifestation?utm_source=api
145,"Spider-Woman, Stunning Savior",{1}{W/U},2.0,Legendary Creature — Spider Human Hero,rare,"U, W","U, W","Flying
Venom Blast — Artifacts and creatures your opponents control enter tapped.",2,2,,Flying,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/145/spider-woman-stunning-savior?utm_source=api
146,"Wraith, Vicious Vigilante",{1}{W}{U},3.0,Legendary Creature — Human Detective Hero,uncommon,"U, W","U, W","Double strike
Fear Gas — Wraith can't be blocked.",1,1,,"Fear, Double strike",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/146/wraith-vicious-vigilante?utm_source=api
147,Mob Lookout,{1}{U/B},2.0,Creature — Human Rogue Villain,common,"B, U","B, U","When this creature enters, target creature you control connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",0,3,,Connive,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/147/mob-lookout?utm_source=api
148,"Doctor Octopus, Master Planner",{5}{U}{B},7.0,Legendary Creature — Human Scientist Villain,mythic,"B, U","B, U","Other Villains you control get +2/+2.
Your maximum hand size is eight.
At the beginning of your end step, if you have fewer than eight cards in hand, draw cards equal to the difference.",4,8,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/148/doctor-octopus-master-planner?utm_source=api
149,"Green Goblin, Revenant",{3}{B}{R},5.0,Legendary Creature — Goblin Human Villain,uncommon,"B, R","B, R","Flying, deathtouch
Whenever Green Goblin attacks, discard a card. Then draw a card for each card you've discarded this turn.",3,3,,"Deathtouch, Flying",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/149/green-goblin-revenant?utm_source=api
150,"The Spot, Living Portal",{3}{W}{B},5.0,Legendary Creature — Human Scientist Villain,rare,"B, W","B, W","When The Spot enters, exile up to one target nonland permanent and up to one target nonland permanent card from a graveyard.
When The Spot dies, put him on the bottom of his owner's library. If you do, return the exiled cards to their owners' hands.",4,4,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/150/the-spot-living-portal?utm_source=api
151,Rhino's Rampage,{R/G},1.0,Sorcery,uncommon,"G, R","G, R","Target creature you control gets +1/+0 until end of turn. It fights target creature an opponent controls. When excess damage is dealt to the creature an opponent controls this way, destroy up to one target noncreature artifact with mana value 3 or less.",,,,Fight,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/151/rhinos-rampage?utm_source=api
152,"Vulture, Scheming Scavenger",{5}{U/B},6.0,Legendary Creature — Human Artificer Villain,uncommon,"B, U","B, U","Flying
Whenever Vulture attacks, other Villains you control gain flying until end of turn.",4,6,,Flying,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/152/vulture-scheming-scavenger?utm_source=api
153,Ultimate Green Goblin,{1}{B/R}{B/R},3.0,Legendary Creature — Goblin Villain,rare,"B, R","B, R","At the beginning of your upkeep, discard a card, then create a Treasure token.
Mayhem {2}{B/R} (You may cast this card from your graveyard for {2}{B/R} if you discarded it this turn. Timing rules still apply.)",5,4,,"Mayhem, Treasure",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/153/ultimate-green-goblin?utm_source=api
154,Cosmic Spider-Man,{W}{U}{B}{R}{G},5.0,Legendary Creature — Spider Human Hero,mythic,"B, G, R, U, W","B, G, R, U, W","Flying, first strike, trample, lifelink, haste
At the beginning of combat on your turn, other Spiders you control gain flying, first strike, trample, lifelink, and haste until end of turn.",5,5,,"Flying, Lifelink, First strike, Haste, Trample",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/154/cosmic-spider-man?utm_source=api
155,Symbiote Spider-Man,{2}{U/B},3.0,Legendary Creature — Symbiote Spider Hero,rare,"B, U","B, U","Whenever this creature deals combat damage to a player, look at that many cards from the top of your library. Put one of them into your hand and the rest into your graveyard.
Find New Host — {2}{U/B}, Exile this card from your graveyard: Put a +1/+1 counter on target creature you control. It gains this card's other abilities. Activate only as a sorcery.",2,4,,,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/155/symbiote-spider-man?utm_source=api
156,Morbius the Living Vampire,{2}{U}{B},4.0,Legendary Creature — Vampire Scientist Villain,uncommon,"B, U","B, U","Flying, vigilance, lifelink
{U}{B}, Exile this card from your graveyard: Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",3,1,,"Flying, Lifelink, Vigilance",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/156/morbius-the-living-vampire?utm_source=api
157,Spider-Man 2099,{U}{R},2.0,Legendary Creature — Spider Human Hero,rare,"R, U","R, U","From the Future — You can't cast Spider-Man 2099 during your first, second, or third turns of the game.
Double strike, vigilance
At the beginning of your end step, if you've played a land or cast a spell this turn from anywhere other than your hand, Spider-Man 2099 deals damage equal to his power to any target.",2,3,,"Vigilance, Double strike",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/157/spider-man-2099?utm_source=api
158,Mister Negative,{5}{W}{B},7.0,Legendary Creature — Human Villain,mythic,"B, W","B, W","Vigilance, lifelink
Darkforce Inversion — When Mister Negative enters, you may exchange life totals with target opponent. If you lost life this way, draw that many cards.",5,5,,"Lifelink, Vigilance",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/158/mister-negative?utm_source=api
159,Skyward Spider,{W/U}{W/U},2.0,Creature — Spider Human Hero,common,"U, W","U, W","Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
This creature has flying as long as it's modified. (Equipment, Auras you control, and counters are modifications.)",2,2,,Ward,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/159/skyward-spider?utm_source=api
160,"Rhino, Barreling Brute",{3}{R}{R}{G}{G},7.0,Legendary Creature — Human Villain,uncommon,"G, R","G, R","Vigilance, trample, haste
Whenever Rhino attacks, if you've cast a spell with mana value 4 or greater this turn, draw a card.",6,7,,"Vigilance, Haste, Trample",Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/160/rhino-barreling-brute?utm_source=api
161,Spider-Suit,{1},1.0,Artifact — Equipment,uncommon,,,"Equipped creature gets +2/+2 and is a Spider Hero in addition to its other types.
Equip {3} ({3}: Attach to target creature you control. Equip only as a sorcery.)",,,,Equip,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/161/spider-suit?utm_source=api
162,Passenger Ferry,{3},3.0,Artifact — Vehicle,common,,U,"Whenever this Vehicle attacks, you may pay {U}. When you do, another target attacking creature can't be blocked this turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)",4,3,,Crew,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/162/passenger-ferry?utm_source=api
163,Mechanical Mobster,{3},3.0,Artifact Creature — Human Robot Villain,common,,,"When this creature enters, exile up to one target card from a graveyard. Target creature you control connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)",2,1,,Connive,Through the Omenpaths,2025-09-23,https://scryfall.com/card/om1/163/mechanical-mobster?utm_source=api
